Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
12-Jun-2026,"INR 681,481.12",60.0,AKHILESH KUMAR SINGH,18-Jul-2026 01:04 PM,Agreement05.pdf (432.00 KB),Agreement No 05/2026-27,1.0,6153819.0,S S CONSTRUCTION COMPANY,INR,"681,481.12","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-3, Amroha",2026_UPIDC_1151892_4,01/EE2026-27,LOT 04 CONSTRUCTION OF V.R.B AT K.M. 1.630 OF SHAHBAJPUR MINOR OF M.G.C. STAGE II,1,6153875,M/S SAVERA BUILDCON,30-May-2026 11:19 AM,Rejected-Finance,L2 in Financial Bid,10-Jun-2026 11:37 AM,Technical,Technical Bid Open,AKHILESH KUMAR SINGH,01-Jun-2026 11:55 AM,,Akhilesh kumar singh,Internal,Gajendra Kumar mourya,AKHILESH KUMAR SINGH,10-Jun-2026 11:37 AM,finsummary_2157799.pdf (528.52 KB),Finance,Financial Bid Open,AKHILESH KUMAR SINGH,03-Jun-2026 02:27 PM,,BOQ Comparative Chart,Akhilesh kumar singh,Internal,Gajendra Kumar Mourya,AKHILESH KUMAR SINGH,02-Jun-2026 03:36 PM,03-Jun-2026 11:00 AM,techsummary_2157799.pdf (461.63 KB),AOC,854.0,Nil,Nil,No,"14,000",No,percentage,2.0%,Nil,Nil,LOT 04 CONSTRUCTION OF V.R.B AT K.M. 1.630 OF SHAHBAJPUR MINOR OF M.G.C. STAGE II,LOT 04 CONSTRUCTION OF V.R.B AT K.M. 1.630 OF SHAHBAJPUR MINOR OF M.G.C. STAGE II,Please refer Tender documents. ,NA ,"7,00,000",Civil Works - Canal,NA ,Tender,90.0,NA ,MGCCD-3 Amroha,244221.0,NA ,NA ,NA ,MGCCD-3 Amroha,No ,No,E.E,MGCCD-3 Amroha,25-May-2026 11:00 AM,30-May-2026 12:00 PM,25-May-2026 11:00 AM,30-May-2026 12:00 PM,NA ,NA ,25-May-2026 11:00 AM,30-May-2026 12:00 PM,03-Jun-2026 11:00 AM,1,Fee/PreQual/Technical,.pdf,Technical Bid,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-3, Amroha",01/EE2026-27,2026_UPIDC_1151892_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6153819,S S CONSTRUCTION COMPANY,30-May-2026 11:05 AM,Accepted-AOC,Agreement No 05/EE/2026-27,18-Jul-2026 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,AOC
