Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage
Yamuna Expressway Industrial Development Authority,2026_YEIDA_1155182_6,YEA/GM(PROJECT)/2026/512 DT-27/05/2026,"Construction of Barat Ghar and Boundary Wall in Village-Ajay Nagar, YEA. WC-06",1.0,6187753.0,KRISHN CONSTRUCTION,INR,"3,063,211.16",1.0,6187753.0,KRISHN CONSTRUCTION,16-Jun-2026 09:03 AM,Accepted-AOC,L1,22-Jul-2026 04:25 PM,22-Jul-2026,"INR 3,063,211.16",120.0,RAJENDRA SINGH BHATI,22-Jul-2026 04:25 PM,AOC6.pdf (10473.00 KB),AOC,Committee,Internal,Committee,RAJENDRA SINGH BHATI,22-Jul-2026 04:23 PM,finsummary_2163988.pdf (10472.57 KB),Technical,UNDER EVALUATION,BHARAM PAL SINGH,09-Jul-2026 10:52 AM,,Committee,Internal,Committee,BHARAM PAL SINGH,09-Jul-2026 11:45 AM,09-Jul-2026 11:50 AM,techsummary_2163988.pdf (593.37 KB),Finance,UNDER EVALUATION,RAJENDRA SINGH BHATI,22-Jul-2026 03:54 PM,,BOQ Comparative Chart,AOC,1.0,Corrigendum 1,Date,,02-Jun-2026 06:55 PM,23-Jun-2026 11:00 AM,02-Jun-2026 06:55 PM,19-Jun-2026 05:00 PM,NA ,NA ,02-Jun-2026 06:55 PM,19-Jun-2026 05:00 PM,09-Jul-2026 11:50 AM,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,"68,920",No,fixed,,Nil,Nil,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/512 DT-27/05/2026,2026_YEIDA_1155182_6,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,940.0,Nil,Nil,No,"Construction of Barat Ghar and Boundary Wall in Village-Ajay Nagar, YEA. WC-06","Construction of Barat Ghar and Boundary Wall in Village-Ajay Nagar, YEA. WC-06",Please refer Tender documents. ,NA ,"34,45,681",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TENDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,1.0,SBI Bank,AOC
,,,,,,,,,2.0,6204168.0,M/S RUDRAKSHA ENGINEERS AND CONTRACTOR PVT LTD,18-Jun-2026 11:59 AM,Rejected-Finance,L4,22-Jul-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3.0,6202876.0,M/S STRONG FOUNDATION ASSOCAITES,17-Jun-2026 05:00 PM,Rejected-Finance,L2,22-Jul-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4.0,6203956.0,Shiva Construction,18-Jun-2026 01:15 PM,Rejected-Finance,L3,22-Jul-2026 04:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
