S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1,6249080,M/S BHOLASHANKAR RAI,13-Jul-2026 10:49 AM,Accepted-AOC,L1,17-Jul-2026 08:00 PM,1.0,6249080.0,M/S BHOLASHANKAR RAI,INR,"1,823,949.27",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1166643_2,563/RED KUSHINAGAR,Vikas Khand Sevarhi ke Gram Sabha Salemgarh mein National Highway se Krishnanand ke ghar tak C.C. Sadak ka Nirman Karya.,17-Jul-2026,"INR 1,823,949.27",90.0,GIRISH KUMAR,17-Jul-2026 08:00 PM,2AA.pdf (54.00 KB),EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 12:23 PM,17-Jul-2026 03:00 PM,techsummary_2188251.pdf (155.97 KB),Finance,Bid Opening Summary,Praveen Kumar,17-Jul-2026 04:11 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 07:32 PM,finsummary_2188251.pdf (53.90 KB),Technical,Bid Opening Summary,GIRISH KUMAR,16-Jul-2026 10:12 AM,,AOC,"37,000",No,fixed,,Nil,Nil,"2,336",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Vikas Khand Sevarhi ke Gram Sabha Salemgarh mein National Highway se Krishnanand ke ghar tak C.C. Sadak ka Nirman Karya.,Vikas Khand Sevarhi ke Gram Sabha Salemgarh mein National Highway se Krishnanand ke ghar tak C.C. Sadak ka Nirman Karya.,Please refer Tender documents. ,NA ,"18,28,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,06-Jul-2026 09:00 AM,13-Jul-2026 12:30 PM,06-Jul-2026 09:00 AM,13-Jul-2026 12:00 PM,NA ,NA ,06-Jul-2026 09:00 AM,13-Jul-2026 12:00 PM,17-Jul-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,563/RED KUSHINAGAR,2026_REDUP_1166643_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE KUSHINAGAR,EE KUSHINAGAR,AOC
2,6249484,M/S RAMESH RAI,13-Jul-2026 09:06 AM,Rejected-Finance,L2,17-Jul-2026 07:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
