Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
03-Jul-2026,"INR 3,319,739.91",90.0,ARUN KUMAR VERMA,03-Jul-2026 01:01 PM,KhaduvanAOC.pdf (177.00 KB),M/S Bhupal nath Tripathi FINANCIAL BID RATE FOUND LOWEST AND BELOW THE RATE OF DIPARTMENTAL RATE HANCE A.O.C.GENERATED IN THE NAME OF M/S Bhupal nath Tripathi,1.0,6132221.0,BHUPAL TIWARI,INR,"3,319,739.91",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,2026_REDUP_1148968_1,17dt04.04.2026,Vikas Khand Badraon me Gram Sabha Khaduwan se suresh ke darwaje se tammaripur tak Sadak (Interlocking) nirman karya.,1.0,6132221.0,BHUPAL TIWARI,20-May-2026 10:06 PM,Accepted-AOC,LOWEST RATE FOUND,03-Jul-2026 01:01 PM,Technical,Two Technical Bid found,ARUN KUMAR VERMA,05-Jun-2026 05:13 PM,technical_2150750.pdf,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,03-Jul-2026 11:16 AM,finsummary_2150750.pdf (362.97 KB),Finance,Two Technical Bid found,ARUN KUMAR VERMA,09-Jun-2026 05:29 PM,finance_2150750.pdf,BOQ Comparative Chart,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,05-Jun-2026 06:08 PM,08-Jun-2026 12:30 PM,techsummary_2150750.pdf (362.97 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Payment Certificate,"79,000",No,fixed,,Nil,Nil,16-May-2026 10:00 AM,22-May-2026 01:30 PM,16-May-2026 10:00 AM,22-May-2026 12:00 PM,NA ,NA ,16-May-2026 10:00 AM,22-May-2026 12:00 PM,08-Jun-2026 12:30 PM,Ex.En.R.E.D. Vikas Bhawan Mau,Ex.En.R.E.D. Vikas Bhawan Mau,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,17dt04.04.2026,2026_REDUP_1148968_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Vikas Khand Badraon me Gram Sabha Khaduwan se suresh ke darwaje se tammaripur tak Sadak (Interlocking) nirman karya.,Vikas Khand Badraon me Gram Sabha Khaduwan se suresh ke darwaje se tammaripur tak Sadak (Interlocking) nirman karya.,Please refer Tender documents. ,NA ,"39,28,000",Civil Works,NA ,Tender,90.0,90.0,MAU,275101.0,NA ,NA ,NA ,Ex.En.R.E.D. Vikas Bhawan Mau,No ,No,"1,104",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2.0,6132273.0,M/s Tripathi Construction,21-May-2026 08:12 PM,Rejected-Finance,SECOND LOWEST RATE FOUND,03-Jul-2026 11:16 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
