Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,DOCUMENTS,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 04:00 PM,1.0,SBI Bank,856.0,Nil,Nil,No,"18,000",No,fixed,,Nil,Nil,EE RED MEERUT,VIKAS BHAWAN MEERUT,Panchvati enclave Shatabdi Nagar mein Mandir Se lekar tubewell Tak sadak Nirman karya,Panchvati enclave Shatabdi Nagar mein Mandir Se lekar tubewell Tak sadak Nirman karya,Please refer Tender documents. ,NA ,"8,80,000",Civil Works,NA ,Tender,90.0,90.0,MEERUT,250002.0,NA ,NA ,NA ,EE RED MEERUT,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,2026_REDUP_1147931_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,UDAY SHANKAR,09-Jul-2026 02:04 PM,finsummary_2148173.pdf (386.45 KB),Technical,TECH BID OPEN,UDAY SHANKAR,30-May-2026 03:30 PM,technical_2148173.pdf,EE,Internal,"EE, DAO , AE RED MEERUT",UDAY SHANKAR,30-May-2026 03:32 PM,05-Jun-2026 04:00 PM,techsummary_2148173.pdf (216.46 KB),Finance,financial bid open,UDAY SHANKAR,09-Jul-2026 02:00 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147931_2,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,Panchvati enclave Shatabdi Nagar mein Mandir Se lekar tubewell Tak sadak Nirman karya,1.0,6119571.0,Dakshit Associates,INR,"876,575.37",1,6119571,Dakshit Associates,19-May-2026 09:27 PM,Accepted-AOC,L1 Bidder,09-Jul-2026 02:08 PM,09-Jul-2026,"INR 876,575.37",90.0,UDAY SHANKAR,09-Jul-2026 02:08 PM,financial3.pdf (652.00 KB),Bond with dakshit associates,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6126837,r s construction co,19-May-2026 11:46 PM,Rejected-Finance,Rejected,09-Jul-2026 02:04 PM,,,,,,,,AOC
