Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Executive Engineer Flood Division Kushinagar,Office Executive Engineer Flood Division Kushinagar,Silt Clearance of Barahara Laxmipur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-4),Silt Clearance of Barahara Laxmipur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-4),Please refer Tender documents. ,NA ,"15,42,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Kushinagar,274304.0,NA ,NA ,NA ,Kushinagar,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD, kushinagar",01/EE/2026-27,2026_UPIDC_1149010_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,"31,000",No,fixed,,Nil,Nil,"2,354",Nil,Nil,No,19-May-2026 09:00 AM,26-May-2026 03:00 PM,19-May-2026 09:00 AM,26-May-2026 01:00 PM,NA ,NA ,19-May-2026 09:00 AM,26-May-2026 01:00 PM,30-May-2026 09:00 AM,AOC,Technical,3 Bidders are qualified in Technical Evaluation,MAHESH KUMAR SINGH,30-May-2026 04:14 AM,technical_2150837.pdf,Mahesh Kumar Singh,Internal,Vaibhav Singh and Rajiv Kapil,MAHESH KUMAR SINGH,05-Jul-2026 03:02 PM,finsummary_2150837.pdf (59.50 KB),Finance,Above Bidders are qualified in Technical Evaluation,MAHESH KUMAR SINGH,03-Jun-2026 05:48 AM,finance_2150837.pdf,BOQ Comparative Chart,Mahesh Kumar Singh,Internal,Vaihawa Singh and Rajiv Kapil,MAHESH KUMAR SINGH,30-May-2026 04:18 AM,30-May-2026 09:00 AM,techsummary_2150837.pdf (20.49 KB),06-Jul-2026,"INR 1,377,750",15.0,MAHESH KUMAR SINGH,24-Jul-2026 04:07 AM,Barharlaxmipur.pdf (893.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD, kushinagar",2026_UPIDC_1149010_1,01/EE/2026-27,Silt Clearance of Barahara Laxmipur Drain From Km 0.000 to 11.200 in District Kushinagar(Lot-4),1.0,6139417.0,M/s Sri Prakash Singh,INR,"1,377,750",1,6142725,GAYATRI ENTERPRISES,26-May-2026 10:06 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:14 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6141955,M/S DEVENDRA RAI,26-May-2026 11:06 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:14 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6134460,M/S SINGH CONSTRUCTION,25-May-2026 12:05 PM,Rejected-Finance,Due to Highest Amount,05-Jul-2026 03:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6139417,M/s Sri Prakash Singh,26-May-2026 09:41 AM,Accepted-AOC,Due to Lowest Amount,24-Jul-2026 04:07 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6138790,M/S V.K. CONSTRUCTION,24-May-2026 06:08 PM,Rejected-Finance,Due to Highest Amount,05-Jul-2026 03:02 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6139990,SRI KRISHNA CONSTRUCTION,26-May-2026 09:36 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 04:14 AM,AOC
