EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"67,000",No,fixed,,Nil,Nil,Ward sankhya 6 Surya Puram mein vibhinn jarjar sadkon ka Nirman karya,Ward sankhya 6 Surya Puram mein vibhinn jarjar sadkon ka Nirman karya,Please refer Tender documents. ,NA ,"33,27,000",Civil Works,NA ,Tender,90.0,90.0,MEERUT,250002.0,NA ,NA ,NA ,EE RED MEERUT,No ,No,944.0,Nil,Nil,No,EE RED MEERUT,VIKAS BHAWAN MEERUT,14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 04:00 PM,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,DOCUMENTS,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,2026_REDUP_1147931_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,UDAY SHANKAR,03-Jul-2026 05:17 PM,finsummary_2148175.pdf (613.27 KB),Technical,Technical bid open,SHUBHAM PARLE,23-May-2026 05:09 PM,technical_2148175.pdf,EE,Internal,EE RED MEERUT DAO RED MEERUT AE RED MEERUT,UDAY SHANKAR,30-May-2026 03:20 PM,05-Jun-2026 04:00 PM,techsummary_2148175.pdf (218.77 KB),Finance,financial bid open,UDAY SHANKAR,03-Jul-2026 05:14 PM,,BOQ Comparative Chart,1,6119570,Dakshit Associates,19-May-2026 09:29 PM,Accepted-AOC,Bond with dakshit asoociates,03-Jul-2026 05:19 PM,1.0,6119570.0,Dakshit Associates,INR,"3,319,707.57",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147931_3,12/RED/TENDER/MRT/BOND CLECK/2026-27 02.04.2026,Ward sankhya 6 Surya Puram mein vibhinn jarjar sadkon ka Nirman karya,03-Jul-2026,"INR 3,319,707.57",90.0,UDAY SHANKAR,03-Jul-2026 05:19 PM,Bond.pdf (613.00 KB),Bond with Dakshit Associates,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6119630,r s construction co,19-May-2026 11:48 PM,Rejected-Finance,L2 Bidder,03-Jul-2026 05:17 PM,,,,,,,,,,,,,,,,,AOC
