Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Jul-2026,INR 100,90.0,GIRISH KUMAR,17-Jul-2026 11:01 PM,3AA.pdf (85.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_3,2742/EE TENDER/KUSHINAGAR,VIKAS KHAND PADRAUNA KE BHISWA LALA KE MATHIYA BASTI ME BHOLE BABA KE KHET KE PASS PULIYA SE RATAN GUPTA KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,1.0,6144957.0,SATYAM ENTERPRISES,INR,100.0,1,6144968,MAHAKAL ENTERPRISES,27-May-2026 01:55 AM,Rejected-Finance,L2,17-Jul-2026 06:05 PM,Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 01:22 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 04:45 PM,01-Jun-2026 06:00 PM,techsummary_2153404.pdf (942.12 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 09:24 AM,,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 06:05 PM,finsummary_2153404.pdf (84.80 KB),AOC,EE RED KUSHINAGAR,EE RED KUSHINAGAR,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,"2,336",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,VIKAS KHAND PADRAUNA KE BHISWA LALA KE MATHIYA BASTI ME BHOLE BABA KE KHET KE PASS PULIYA SE RATAN GUPTA KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,VIKAS KHAND PADRAUNA KE BHISWA LALA KE MATHIYA BASTI ME BHOLE BABA KE KHET KE PASS PULIYA SE RATAN GUPTA KE GHAR TAK SAMPARK MARG KA NIRMAD KARYA,Please refer Tender documents. ,NA ,"33,07,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274302.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,"66,000",No,fixed,,Nil,Nil,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,AOC
,,,,,,,,,,,,,,,2,6144957,SATYAM ENTERPRISES,27-May-2026 09:17 AM,Accepted-AOC,L1,17-Jul-2026 11:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
