Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
13-Jul-2026,"INR 13,929,107.46",180.0,RAKESH VERMA,18-Jul-2026 07:48 PM,AOC90.pdf (618.00 KB),Enclosed,1,6035609,B K TRADERS,07-Apr-2026 11:05 PM,Rejected-AOC,Accepted,18-Jul-2026 07:48 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1132162_1,90/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,"Renovation work of Class room, Boundary wall, Canteen, Cycle Stand and Admin Building at Govt. I.T.I. Charbagh District-Lucknow (U.P.)",1.0,6033812.0,M/S AADISHAKTI ENTERPRISES,INR,"13,929,107.46",Technical,Enclosed,RAKESH VERMA,15-Apr-2026 04:13 PM,technical_2112882.pdf,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manger, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,13-Jul-2026 08:49 PM,finsummary_2112882.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,13-Jul-2026 08:45 PM,finance_2112882.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-7, Lucknow, Project Manager, Unit-8, Lucknow, Accountant, Unit-8, Lucknow",RAKESH VERMA,15-Apr-2026 04:19 PM,16-Apr-2026 12:00 PM,techsummary_2112882.pdf (2942.77 KB),AOC,1,Fee/PreQual/Technical,.pdf,BIDDOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.","17,700",Nil,Nil,No,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,90/UPPCL/GM-7/E-TENDER/2025-26 Dated-25.03.2026,2026_UPPRC_1132162_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Renovation work of Class room, Boundary wall, Canteen, Cycle Stand and Admin Building at Govt. I.T.I. Charbagh District-Lucknow (U.P.)","Renovation work of Class room, Boundary wall, Canteen, Cycle Stand and Admin Building at Govt. I.T.I. Charbagh District-Lucknow (U.P.)",Please refer Tender documents. ,NA ,"1,40,41,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Charbagh District-Lucknow (U.P.),226004.0,NA ,NA ,NA ,Lucknow,No ,No,"2,81,000",No,fixed,,Nil,Nil,02-Apr-2026 11:00 AM,09-Apr-2026 04:00 PM,02-Apr-2026 11:00 AM,09-Apr-2026 02:00 PM,NA ,NA ,02-Apr-2026 11:00 AM,09-Apr-2026 02:00 PM,16-Apr-2026 12:00 PM,AOC
,,,,,,,2,6033812,M/S AADISHAKTI ENTERPRISES,08-Apr-2026 10:34 PM,Accepted-AOC,Accepted,18-Jul-2026 07:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
