Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,"25,000",Yes,fixed,,Nil,Nil,"Ward no 31, Dheemar Moholla main Krishna Doodh dairy se Shri Matadeen va Shri Palturam ke makan tak C.C sadak va nali nirman karya.","Ward no 31, Dheemar Moholla main Krishna Doodh dairy se Shri Matadeen va Shri Palturam ke makan tak C.C sadak va nali nirman karya.",Please refer Tender documents. ,NA ,"12,22,000",Civil Works,NA ,Tender,90.0,90.0,"Ward no 31, Dheemar Moholla main Krishna Doodh dai",284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,378/EE/RED/Tender/26-27 Dated 25-04-2026,2026_REDUP_1157297_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,sbd,EE RED Jhansi,EE RED Jhansi,1.0,SBI Bank,05-Jun-2026 02:00 PM,11-Jun-2026 03:30 PM,05-Jun-2026 02:00 PM,11-Jun-2026 12:00 PM,NA ,NA ,05-Jun-2026 02:00 PM,11-Jun-2026 12:00 PM,14-Jul-2026 12:30 PM,AOC,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,08-Jul-2026 12:33 PM,14-Jul-2026 12:30 PM,techsummary_2168590.pdf (661.61 KB),Finance,final,Chaman Srivastava,22-Jul-2026 05:01 PM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,22-Jul-2026 05:04 PM,finsummary_2168590.pdf (311.24 KB),Technical,final,RAJNEESH KUMAR,08-Jul-2026 12:29 PM,,1,6186018,LUCKY ENTERPRISES,11-Jun-2026 07:34 AM,Rejected-Finance,N,22-Jul-2026 05:04 PM,1.0,6186010.0,M/S VASHISTHA CONSTRUCTION,INR,"1,215,358",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1157297_4,378/EE/RED/Tender/26-27 Dated 25-04-2026,"Ward no 31, Dheemar Moholla main Krishna Doodh dairy se Shri Matadeen va Shri Palturam ke makan tak C.C sadak va nali nirman karya.",22-Jul-2026,"INR 1,215,358",90.0,Chaman Srivastava,22-Jul-2026 05:08 PM,wardno31.pdf (311.00 KB),FINAL,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6186010,M/S VASHISTHA CONSTRUCTION,11-Jun-2026 08:51 AM,Accepted-AOC,Y,22-Jul-2026 05:08 PM,,,,,,,,,,,,,,,,,AOC
