Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EXECUTIVE ENGINEER,VIKAS BHAWAN GYANPUR,"1,131",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,SBD,08-May-2026 06:00 PM,15-May-2026 12:30 PM,08-May-2026 06:00 PM,15-May-2026 12:00 PM,NA ,NA ,08-May-2026 06:00 PM,15-May-2026 12:00 PM,20-May-2026 02:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,07/RED/Tender Notice/2026-27 Dt 04-04-2026,2026_REDUP_1145926_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"37,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Block aurai me gopiganj chilh road se sumeripatti ke railway line tak interlocking karya,Road,Please refer Tender documents. ,NA ,"18,71,000",Civil Works - Roads,NA ,Rate Contract,90.0,NA ,BHADOHI,221304.0,NA ,NA ,NA ,VIKAS BHAWAN GYANPUR,No ,No,AOC,Finance,FINANCIAL BID OPENED,RAM BHAROSHA TIWARY,17-Jul-2026 12:15 PM,finance_2142686.pdf,BOQ Comparative Chart,Pragya parmita,Internal,AE DAO,RAM BHAROSHA TIWARY,20-May-2026 12:38 PM,20-May-2026 02:00 PM,techsummary_2142686.pdf (269.97 KB),Technical,TENDER OPENED,RAM BHAROSHA TIWARY,20-May-2026 11:36 AM,technical_2142686.pdf,Pragya Parmita,Internal,"AE,DAO",RAM BHAROSHA TIWARY,17-Jul-2026 12:38 PM,finsummary_2142686.pdf (399.04 KB),17-Jul-2026,"INR 2,205,756",90.0,RAM BHAROSHA TIWARY,17-Jul-2026 12:42 PM,CHILHROAD.pdf (423.00 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE BHADOHI,2026_REDUP_1145926_5,07/RED/Tender Notice/2026-27 Dt 04-04-2026,Block aurai me gopiganj chilh road se sumeripatti ke railway line tak interlocking karya,1.0,6113832.0,MAA KAMAKHYA ENTERPRISES,INR,"2,205,756",1,6113832,MAA KAMAKHYA ENTERPRISES,13-May-2026 05:51 PM,Accepted-AOC,AOC,17-Jul-2026 12:42 PM,AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6113985,VIJAY CONSTRUCTION,13-May-2026 06:41 PM,Rejected-Finance,HIGH RATE,17-Jul-2026 12:38 PM,AOC
