Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,2026_SCIDC_1155781_1,375/ E.E/Basti / Project Alankar Yojnantargat Basti/E-Tender/ 2026-27 Dated 30/05/2026,"Janpad Basti Me, Project Alankar Yojnantargat, Rajkiya Uchcha Madhyamik Vidhyala Sikta Me Multipurpose Hall Ka Nirman Karya",1.0,6175210.0,M/S CHANDRA ENTERPRISES,INR,"3,530,783",1,6169320,M/S A R T CONSTRUCTION,04-Jun-2026 09:17 PM,Rejected-Finance,L2,09-Jul-2026 01:50 PM,10-Jul-2026,"INR 3,530,783",90.0,Ramesh Bahadur Shahi,10-Jul-2026 10:48 AM,SikataLOI.pdf (1173.00 KB),M/s Chandra Enterprises Found L1,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,09-Jul-2026 01:50 PM,finsummary_2165228.pdf (494.84 KB),Technical,M/S A R T CONSTRUCTION and M/S CHANDRA ENTERPRISES Found M/S JAI CONSTRUCTION Not Found,Ramesh Bahadur Shahi,01-Jul-2026 07:05 PM,technical_2165228.pdf,Sri Ramesh Bahadur Shahi EE,Internal,Attached,Ramesh Bahadur Shahi,01-Jul-2026 07:07 PM,02-Jul-2026 09:00 AM,techsummary_2165228.pdf (803.10 KB),Finance,M/S CHANDRA ENTERPRISES Found L1,Ramesh Bahadur Shahi,09-Jul-2026 01:47 PM,finance_2165228.pdf,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,"Janpad Basti Me, Project Alankar Yojnantargat, Rajkiya Uchcha Madhyamik Vidhyala Sikta Me Multipurpose Hall Ka Nirman Karya","Janpad Basti Me, Project Alankar Yojnantargat, Rajkiya Uchcha Madhyamik Vidhyala Sikta Me Multipurpose Hall Ka Nirman Karya",As Given in NIT ,NA ,"36,06,889",Civil Works,NA ,Tender,90.0,90.0,Basti,272001.0,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar pali ","H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti ",06-Jun-2026 09:00 AM ,UPSCIDCO BASTI,No ,No,Executive Engineer,"H.No. 1348 Jaypurawa Gandhinagar, near Nagar palika Ke Piche , Basti",01-Jun-2026 09:00 AM,08-Jun-2026 02:00 PM,01-Jun-2026 09:00 AM,08-Jun-2026 01:00 PM,01-Jun-2026 09:00 AM ,08-Jun-2026 01:00 PM ,01-Jun-2026 09:00 AM,08-Jun-2026 01:00 PM,02-Jul-2026 09:00 AM,"1,652",UPSCIDCO,BASTI,No,"72,500",No,fixed,,UPSCIDCO,BASTI,1.0,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,375/ E.E/Basti / Project Alankar Yojnantargat Basti/E-Tender/ 2026-27 Dated 30/05/2026,2026_SCIDC_1155781_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2,6175210,M/S CHANDRA ENTERPRISES,06-Jun-2026 03:31 PM,Accepted-AOC,L1,10-Jul-2026 10:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6178413,M/S JAI CONSTRUCTION,08-Jun-2026 11:24 AM,Rejected-Technical,Not Accepted,01-Jul-2026 07:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
