Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155872_2,24/RED/Tender/File No/Bond Clerk/2026-27Dt.07.04.26,Vikas Khand Nathnagar mein dadari se lohara dadi tak pitch sadak nirman karya,1.0,6169005.0,INDRAKIRTI SHARAN AGRAWAL,INR,"10,258,631.92",1,6169005,INDRAKIRTI SHARAN AGRAWAL,06-Jun-2026 08:24 AM,Accepted-AOC,A,22-Jul-2026 07:51 AM,22-Jul-2026,"INR 10,258,631.92",270.0,MuneshKumar Lodhi,22-Jul-2026 07:51 AM,2p.pdf (371.00 KB),A,ER MUNESH KUMAR LODHI,Internal,se,MuneshKumar Lodhi,29-Jun-2026 01:33 PM,04-Jul-2026 03:30 PM,techsummary_2165395.pdf (124.27 KB),Finance,c,MuneshKumar Lodhi,04-Jul-2026 03:35 PM,,BOQ Comparative Chart,ER MUNESH KUMAR LO0DHI,Internal,SE,MuneshKumar Lodhi,22-Jul-2026 07:49 AM,finsummary_2165395.pdf (371.12 KB),Technical,c,MuneshKumar Lodhi,08-Jun-2026 05:14 PM,,AOC,1.0,SBI Bank,SE RED BASTI,O/O SE RED BASTI,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,04-Jul-2026 03:30 PM,"2,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,Vikas Khand Nathnagar mein dadari se lohara dadi tak pitch sadak nirman karya,Vikas Khand Nathnagar mein dadari se lohara dadi tak pitch sadak nirman karya,AS PER SBD ,NA ,"1,00,20,000",Civil Works,NA ,Tender,90.0,270.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,24/RED/Tender/File No/Bond Clerk/2026-27Dt.07.04.26,2026_REDUP_1155872_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,2,6172434,KRISHNA CHANDRA DWIVEDI CONTRACTOR,06-Jun-2026 07:12 AM,Rejected-Finance,R,22-Jul-2026 07:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6167539,M/S SHIV SHAKTI TRADERS,04-Jun-2026 03:46 PM,Rejected-Technical,as recommended by committee member,29-Jun-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6172291,M/S VIRENDRA SINGH,05-Jun-2026 04:58 PM,Rejected-Technical,as recommended by committee member,29-Jun-2026 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
