Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
23-Jul-2026,"INR 2,022,886.09",90.0,ANIL KUMAR SINGH,23-Jul-2026 11:49 AM,01_3_POW.pdf (1072.00 KB),1.0,6051699.0,Maa Vijaya Construction,INR,"2,022,886.09",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,2026_UPPRC_1135358_3,01/PM-16/UPPCL/2026-27,"CONSTRUCTION OF CYCLE STAND AT PT. DINDAYAL UPADHYAYA RAJKIYA MODEL INTER COLLEGE RAMGARH, RAJKIYA HIGH SCHOOL CHICHLIK AND RAJKIYA BALIKA HIGH SCHOOL BHUSAULIYA DISTT- SONEBHDRA",1,6051707,jaimanidev pandey,17-Apr-2026 10:20 AM,Rejected-AOC,L2 Firm,23-Jul-2026 11:49 AM,Finance,Enclosed,ANIL KUMAR SINGH,23-Jul-2026 11:39 AM,finance_2119734.pdf,BOQ Comparative Chart,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-2, Accountant",ANIL KUMAR SINGH,13-May-2026 12:03 PM,13-May-2026 04:00 PM,techsummary_2119734.pdf (125.65 KB),Technical,Enclosed,ANIL KUMAR SINGH,13-May-2026 11:35 AM,technical_2119734.pdf,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-02, Accountant",ANIL KUMAR SINGH,23-Jul-2026 11:45 AM,finsummary_2119734.pdf (1471.88 KB),AOC,1.0,SBI Bank,Project Manager Unit-16,"Office of The Project Manager Unit-16, Near Suzuki Bike Agency, Patel Chauraha Bharuhana Mirzapur",1,Fee/PreQual/Technical,.pdf,BID Document,"5,900",Nil,Nil,No,"CONSTRUCTION OF CYCLE STAND AT PT. DINDAYAL UPADHYAYA RAJKIYA MODEL INTER COLLEGE RAMGARH, RAJKIYA HIGH SCHOOL CHICHLIK AND RAJKIYA BALIKA HIGH SCHOOL BHUSAULIYA DISTT- SONEBHDRA","CONSTRUCTION OF CYCLE STAND AT PT. DINDAYAL UPADHYAYA RAJKIYA MODEL INTER COLLEGE RAMGARH, RAJKIYA HIGH SCHOOL CHICHLIK AND RAJKIYA BALIKA HIGH SCHOOL BHUSAULIYA DISTT- SONEBHDRA",As per BID Document ,NA ,"20,27,000",Civil Works,NA ,Tender,90.0,120.0,DISTT- SONEBHDRA,231216.0,NA ,NA ,NA ,Mirzapur,No ,No,"41,000",No,fixed,,Nil,Nil,10-Apr-2026 09:00 AM,17-Apr-2026 04:00 PM,10-Apr-2026 09:00 AM,17-Apr-2026 02:00 PM,NA ,NA ,10-Apr-2026 09:00 AM,17-Apr-2026 02:00 PM,13-May-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,01/PM-16/UPPCL/2026-27,2026_UPPRC_1135358_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,6051699,Maa Vijaya Construction,17-Apr-2026 10:45 AM,Accepted-AOC,L1 Firm,23-Jul-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
