Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"EE RED Jaunpur, Vikas Bhawan, Jaunpur","EE RED Jaunpur, Vikas Bhawan, Jaunpur","21,280",No,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,323/EE RED Jaunpur/26-27 Dt 11/05/2026,2026_REDUP_1151292_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-May-2026 10:00 AM,27-May-2026 12:30 PM,21-May-2026 10:00 AM,27-May-2026 12:00 PM,NA ,NA ,21-May-2026 10:00 AM,27-May-2026 12:00 PM,10-Jun-2026 11:00 AM,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,1.0,SBI Bank,"Under District Jaunpur, Construction of memorial gate in honor of freedom fighter late Shri Amresh Singh son of Shri Ganesh Singh, resident of Premrajpur Pargana Kariyadstos, Tehsil Sadar Jaunpur, Lot No 1","Under District Jaunpur, Construction of memorial gate in honor of freedom fighter late Shri Amresh Singh son of Shri Ganesh Singh, resident of Premrajpur Pargana Kariyadstos, Tehsil Sadar Jaunpur, Lot No 1",Please refer Tender documents. ,NA ,"10,64,000",Civil Works,NA ,Tender,90.0,90.0,Jaunpur,222001.0,"EE RED Jaunpur, Vikas Bhawan, Jaunpur ","EE RED Jaunpur, Vikas Bhawan, Jaunpur  ",25-May-2026 11:00 AM ,"EE RED Jaunpur, Vikas Bhawan, Jaunpur",No ,No,856.0,Nil,Nil,No,AOC,Finance,Summary,Neeraj Kumar,10-Jun-2026 02:34 PM,,BOQ Comparative Chart,Er Neeraj Kumar EE RED Jaunpur,Internal,"Er Neeraj Kumar EE RED Jaunpur, Er Maya Shankar AE RED Jaunpur, Er Alok Kumar AE RED Jaunpur, Mr Jai Prakash DAO RED Jaunpur",Alok Kumar,04-Jun-2026 07:25 PM,10-Jun-2026 11:00 AM,techsummary_2156477.pdf (428.72 KB),Technical,Summary,Alok Kumar,29-May-2026 08:45 AM,,Er Neeraj Kumar EE RED Jaunpur,Internal,,Neeraj Kumar,31-Jul-2026 12:09 PM,finsummary_2156477.pdf (141.85 KB),01-Aug-2026,"INR 1,248,262",90.0,Neeraj Kumar,31-Jul-2026 12:57 PM,323_1.pdf (142.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE JAUNPUR,2026_REDUP_1151292_1,323/EE RED Jaunpur/26-27 Dt 11/05/2026,"Under District Jaunpur, Construction of memorial gate in honor of freedom fighter late Shri Amresh Singh son of Shri Ganesh Singh, resident of Premrajpur Pargana Kariyadstos, Tehsil Sadar Jaunpur, Lot No 1",1.0,6136538.0,M/S P K ENTERPRISES,INR,"1,248,262",1,6136538,M/S P K ENTERPRISES,22-May-2026 08:14 PM,Accepted-AOC,AoC,31-Jul-2026 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6136569,M/S SHIV PRAKASH YADAV,22-May-2026 07:30 PM,Rejected-Finance,Rejected,31-Jul-2026 12:09 PM,AOC
