Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
04-Jul-2026,"INR 33,083,154",365.0,Karmendra Kumar Agrawal,07-Jul-2026 12:04 PM,DOS300.pdf (592.00 KB),"Rs. 3,90,38,121.00 with GST",1.0,6164186.0,ANIL KUMAR SINGH,INR,"33,083,154",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1151480_1,26/PCL/GM/Zone-6/Noida/2026-27 Dated 20.05.2026,Construction work of 02 Nos. barracks (30 capacity) with 300 meter (approx) enclosure wall at District Jail Bulandshahr in District Bulandshahr,1,6164186,ANIL KUMAR SINGH,03-Jun-2026 12:07 PM,Accepted-AOC,First Lowest,07-Jul-2026 12:04 PM,Finance,Technically Qualified bidders bids opened. Out of them M/s ANIL KUMAR SINGH Bid is First Lowest of amount Rupees 33083154.507,Karmendra Kumar Agrawal,25-Jun-2026 12:19 PM,finance_2156831.pdf,BOQ Comparative Chart,General Manager Zone-6 Noida,Internal,"General Manager Zone-4 Agra Project Manager, Unit-36 Noida Accountant Unit 36 Noida",Karmendra Kumar Agrawal,09-Jun-2026 04:12 PM,09-Jun-2026 04:15 PM,techsummary_2156831.pdf (431.49 KB),Technical,Two Bids are received. All are found Technically qualified,Karmendra Kumar Agrawal,09-Jun-2026 04:09 PM,technical_2156831.pdf,General Manager Zone-6 Noida,Internal,"General Manager Zone-4 Agra Project Manager, Unit-36 Noida Accountant Unit 36 Noida",Karmendra Kumar Agrawal,25-Jun-2026 12:22 PM,finsummary_2156831.pdf (431.49 KB),AOC,"17,700",Nil,Nil,No,1.0,SBI Bank,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,26/PCL/GM/Zone-6/Noida/2026-27 Dated 20.05.2026,2026_UPPRC_1151480_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-May-2026 03:00 PM,03-Jun-2026 03:00 PM,21-May-2026 03:00 PM,03-Jun-2026 02:00 PM,NA ,NA ,21-May-2026 03:00 PM,03-Jun-2026 02:00 PM,09-Jun-2026 04:15 PM,1,Fee/PreQual/Technical,.pdf,Technica Bid,"7,98,000",No,fixed,,Nil,Nil,Construction work of 02 Nos. barracks (30 capacity) with 300 meter (approx) enclosure wall at District Jail Bulandshahr in District Bulandshahr,Construction work of 02 Nos. barracks (30 capacity) with 300 meter (approx) enclosure wall at District Jail Bulandshahr in District Bulandshahr,Please refer Tender documents. ,NA ,"3,98,76,000",Civil Works,NA ,Tender,90.0,365.0,District Jail Bulandshahr in District Bulandshahr,203001.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,AOC
,,,,,,,,,,,,,,,,2,6164049,M/s. Aryan Engineering Solution,03-Jun-2026 10:22 AM,Rejected-AOC,Secon Lowest,07-Jul-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,AOC
