S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6151060.0,VAISHNAVI ENTERPRISES,INR,"1,834,904.06",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1153294_1,378/EE/RED/2026-27/05-05-2026,LOT20 VIKAS KHAND GARWAR GRAM SABHA DHANAUTI DHURA ME BHAGIRATHI RAJBHAR KE GHAR SE SHIVMANDIR AUR PANCHAYAT BHAWAN KI TARAF CC KARYA,1,6151066,M/S KAPILESHWARI CONSTRUCTION,30-May-2026 12:13 PM,Rejected-Finance,second lowest,07-Jul-2026 02:12 PM,07-Jul-2026,"INR 1,834,904.06",90.0,Ratnesh Kumar Gond,07-Jul-2026 02:16 PM,rispansiv378.pdf (71.00 KB),aoc,EE,Internal,aedao,Ratnesh Kumar Gond,11-Jun-2026 05:42 PM,12-Jun-2026 12:00 PM,techsummary_2160492.pdf (70.55 KB),Finance,2 bid,Ratnesh Kumar Gond,12-Jun-2026 12:57 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,07-Jul-2026 02:12 PM,finsummary_2160492.pdf (70.55 KB),Technical,2 bid,Ratnesh Kumar Gond,07-Jun-2026 08:01 PM,,AOC,EE RED DIV BALLIA,EE RED DIV BALLIA,"37,000",Yes,fixed,,Nil,Nil,944.0,Nil,Nil,No,27-May-2026 09:00 AM,05-Jun-2026 12:30 PM,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,12-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,378/EE/RED/2026-27/05-05-2026,2026_REDUP_1153294_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,LOT20 VIKAS KHAND GARWAR GRAM SABHA DHANAUTI DHURA ME BHAGIRATHI RAJBHAR KE GHAR SE SHIVMANDIR AUR PANCHAYAT BHAWAN KI TARAF CC KARYA,LOT20 VIKAS KHAND GARWAR GRAM SABHA DHANAUTI DHURA ME BHAGIRATHI RAJBHAR KE GHAR SE SHIVMANDIR AUR PANCHAYAT BHAWAN KI TARAF CC KARYA,Please refer Tender documents. ,NA ,"18,39,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,AOC
,,,,,,,,,2,6151060,VAISHNAVI ENTERPRISES,30-May-2026 11:51 AM,Accepted-AOC,aoc,07-Jul-2026 02:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
