Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
25-Jul-2026,"INR 858,099.76",120.0,Jay Bahadur Singh,25-Jul-2026 11:11 AM,01Tarabganj.pdf (245.00 KB),Bond,1,6128911,M/S SACHIN BUILDERS AND SUPPLIERS,22-May-2026 04:19 PM,Rejected-Finance,L2,25-Jul-2026 11:08 AM,1.0,6128969.0,M/S VINOD,INR,"858,099.76",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1150307_1,375/EE/RED/ENIV/NIR/26-27 Dt 24-04-2026,Vikas Khnad Wazirganj ke Gram Panchayat ke Majra Pandit Hata me Parshapur Sarhad pitch road se Ramu Mistri ke ghar hote hue Arjun ke ghar tak CC Road ka Nirman Karya,Finance,Summary,Jay Bahadur Singh,24-Jul-2026 11:42 AM,,BOQ Comparative Chart,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,30-May-2026 10:49 AM,30-May-2026 11:00 AM,techsummary_2153750.pdf (453.56 KB),Technical,Summary,Siddhartha Vikram Singh,29-May-2026 01:38 PM,,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,25-Jul-2026 11:08 AM,finsummary_2153750.pdf (244.85 KB),AOC,1.0,SBI Bank,19-May-2026 09:00 AM,25-May-2026 12:30 PM,19-May-2026 09:00 AM,25-May-2026 12:00 PM,NA ,NA ,19-May-2026 09:00 AM,25-May-2026 12:00 PM,30-May-2026 11:00 AM,1,Fee/PreQual/Technical,.pdf,NIT with T1,"17,179",Yes,percentage,2.0%,Nil,Nil,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,375/EE/RED/ENIV/NIR/26-27 Dt 24-04-2026,2026_REDUP_1150307_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khnad Wazirganj ke Gram Panchayat ke Majra Pandit Hata me Parshapur Sarhad pitch road se Ramu Mistri ke ghar hote hue Arjun ke ghar tak CC Road ka Nirman Karya,Vikas Khnad Wazirganj ke Gram Panchayat ke Majra Pandit Hata me Parshapur Sarhad pitch road se Ramu Mistri ke ghar hote hue Arjun ke ghar tak CC Road ka Nirman Karya,Vikas Khnad Wazirganj ke Gram Panchayat ke Majra Pandit Hata me Parshapur Sarhad pitch road se Ramu Mistri ke ghar hote hue Arjun ke ghar tak CC Road ka Nirman Karya ,NA ,"8,58,959",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,950.0,Nil,Nil,No,AOC
,,,,,,,2,6128969,M/S VINOD,25-May-2026 10:36 AM,Accepted-AOC,L1,25-Jul-2026 11:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,Finance,.xls,Work BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
