Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
30-Jul-2026,"INR 2,140,065.07",90.0,Ankur Verma,30-Jul-2026 04:13 PM,babhnan.pdf (1486.00 KB),a,1.0,6172813.0,M/S ABHIRAJ SINGH,INR,"2,140,065.07",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,2026_REDUP_1156018_2,04/RED/PVN R/2025-26Dt. 01.04.2026,Vikas Khand Gaur mein babhnan sonha sampark marg par chamrahiya purwa ke baburam ke ghar se banglwa purwa ke ram dheeraj ke ghar tak pitch road ka nirman karya,1,6172813,M/S ABHIRAJ SINGH,05-Jun-2026 07:51 PM,Accepted-AOC,a,30-Jul-2026 04:13 PM,Finance,Summary,Shailendra Chaudhary,13-Jul-2026 05:17 PM,,BOQ Comparative Chart,Er. Ankur Verma,Internal,EE,Ankur Verma,16-Jun-2026 12:41 PM,19-Jun-2026 12:00 PM,techsummary_2165798.pdf (1138.04 KB),Technical,c,Ankur Verma,08-Jun-2026 03:51 PM,,ER ANKUR VERMA,Internal,ee,Ankur Verma,30-Jul-2026 04:07 PM,finsummary_2165798.pdf (1485.53 KB),AOC,1,Fee/PreQual/Technical,.pdf,technical,01-Jun-2026 12:00 PM,08-Jun-2026 03:30 PM,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,01-Jun-2026 12:00 PM ,06-Jun-2026 12:00 PM ,01-Jun-2026 12:00 PM,06-Jun-2026 12:00 PM,19-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,04/RED/PVN R/2025-26Dt. 01.04.2026,2026_REDUP_1156018_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"43,000",Yes,fixed,,Nil,Nil,EE REDBASTI,O/O EE REDBASTI,1.0,SBI Bank,Vikas Khand Gaur mein babhnan sonha sampark marg par chamrahiya purwa ke baburam ke ghar se banglwa purwa ke ram dheeraj ke ghar tak pitch road ka nirman karya,Vikas Khand Gaur mein babhnan sonha sampark marg par chamrahiya purwa ke baburam ke ghar se banglwa purwa ke ram dheeraj ke ghar tak pitch road ka nirman karya,as per sbd ,NA ,"21,40,000",Civil Works,NA ,Tender,90.0,90.0,works,272001.0,NA ,NA ,NA ,O/O EE REDBASTI,No ,No,944.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,2,6172734,M/S SANTOSH KUMAR CHAUDHARY,06-Jun-2026 07:34 AM,Rejected-Finance,r,30-Jul-2026 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
