EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"24,000",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,1.0,SBI Bank,854.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",02/EE/2026-27,2026_UPIDC_1158959_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,10-Jun-2026 03:00 PM,16-Jun-2026 11:00 AM,10-Jun-2026 03:00 PM,15-Jun-2026 05:00 PM,NA ,NA ,10-Jun-2026 03:00 PM,15-Jun-2026 05:00 PM,18-Jun-2026 11:00 AM,CONSTRUCTION OF V.R.B AT KM. 6.150 OF KUNDARKI DY. UNDER PROJECT M.G.C. STAGE-II,CONSTRUCTION OF V.R.B AT KM. 6.150 OF KUNDARKI DY. UNDER PROJECT M.G.C. STAGE-II,Please refer Tender documents. ,NA ,"12,00,000",Civil Works - Canal,NA ,Tender,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,EEMGCCD4 AMROHA,EEMGCCD4 AMROHA,AOC,Finance,Finance,SYED SHAHNAWAZ ALI KIRMANI,06-Jul-2026 06:35 PM,,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,EEMANOJKUMAE13,SYED SHAHNAWAZ ALI KIRMANI,18-Jun-2026 10:45 AM,18-Jun-2026 11:00 AM,techsummary_2172229.pdf (672.35 KB),Technical,Technical,SYED SHAHNAWAZ ALI KIRMANI,18-Jun-2026 10:26 AM,,S.S.A. KIRMANI,Internal,EEMANOJKUMAR,SYED SHAHNAWAZ ALI KIRMANI,06-Jul-2026 06:38 PM,finsummary_2172229.pdf (672.35 KB),06-Jul-2026,"INR 1,042,216.73",20.0,SYED SHAHNAWAZ ALI KIRMANI,06-Jul-2026 06:51 PM,hyt.pdf (94.00 KB),aoc,1,6193880,M/S Harish Kumar Contractor,14-Jun-2026 08:52 PM,Rejected-Finance,L2,06-Jul-2026 06:38 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2026_UPIDC_1158959_8,02/EE/2026-27,CONSTRUCTION OF V.R.B AT KM. 6.150 OF KUNDARKI DY. UNDER PROJECT M.G.C. STAGE-II,1.0,6197070.0,M/S H.M.Y. Construction,INR,"1,042,216.73",AOC
,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6197070,M/S H.M.Y. Construction,15-Jun-2026 04:06 PM,Accepted-AOC,aoc,06-Jul-2026 06:51 PM,,,,,,,,,,AOC
