Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
17-Jun-2026,"INR 2,578,357.58",30.0,Gajendra Kumar Maurya,16-Jul-2026 11:14 AM,DateofStartLot05.pdf (341.00 KB),All Documents conditions are Full Filed,1,6083250,NANDINI ENTERPRISES,02-May-2026 02:32 PM,Accepted-AOC,All Documents condition all FullField,16-Jul-2026 11:14 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-2, Hardwar",2026_UPIDC_1136542_4,01/EE/2026-27,LOT-5,1.0,6083250.0,NANDINI ENTERPRISES,INR,"2,578,357.58",Technical,Admitted for Technical Evaluation,Gajendra Kumar Maurya,04-May-2026 02:28 PM,,Gajendra Kumar Maurya,Internal,Akhilesh Kumar Singh,Gajendra Kumar Maurya,03-Jun-2026 04:13 PM,finsummary_2124898.pdf (528.46 KB),Finance,Fiinancial Bids Open,Gajendra Kumar Maurya,03-Jun-2026 03:13 PM,,BOQ Comparative Chart,Gajendra Kumar Maurya,Internal,Akhilesh Kumar Singh,Gajendra Kumar Maurya,02-Jun-2026 06:12 PM,03-Jun-2026 02:00 PM,techsummary_2124898.pdf (387.02 KB),AOC,Executive Engineer,MGCQC DIV-02 Haridwar,1.0,SBI Bank,18-Apr-2026 11:00 AM,04-May-2026 02:00 PM,18-Apr-2026 11:00 AM,02-May-2026 05:00 PM,NA ,NA ,18-Apr-2026 11:00 AM,02-May-2026 05:00 PM,03-Jun-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Roorkee||MGCC Division-2, Hardwar",01/EE/2026-27,2026_UPIDC_1136542_4,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"52,000",No,fixed,,Nil,Nil,LOT-5,Construction of Obari Minor km2.600 to km. 4.000 off Taking From Didauli Dy. At km. 9.800 ( L/B) of M.GC Stage-II.,Please refer Tender documents. ,NA ,"25,81,000",Civil Works - Canal,NA ,Tender,90.0,30.0,Chandausi,244412.0,NA ,NA ,NA ,Haridwar,No ,No,854.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,tender Documents,AOC
,,,,,,,2,6083532,SUNSHINE ASSOCIATES,02-May-2026 03:33 PM,Rejected-Finance,L 2,03-Jun-2026 04:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC
