S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,6217132.0,Peetambra Construction,INR,"2,496,500",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1161498_1,655/E E/Ayo/E-Tender/Composit School/2026- 27 Dated 17.06.2026,Upgradation pf Composite School Sandauli Umarpur Block Banki Distt. Barabanki,1,6217284,MANOJ KUMAR MISHRA,24-Jun-2026 10:32 PM,Rejected-Finance,disqualify,08-Jul-2026 07:45 PM,08-Jul-2026,"INR 2,496,500",120.0,Jagpal Verma,09-Jul-2026 05:06 PM,LOI.pdf (645.00 KB),Upgradation pf Composite School Sandauli Umarpur Block Banki Distt. Barabanki,EE,Internal,A E Acct,Jagpal Verma,01-Jul-2026 06:58 PM,04-Jul-2026 09:00 AM,techsummary_2177170.pdf (2076.85 KB),Finance,financial Bid opening summary,Jagpal Verma,08-Jul-2026 07:40 PM,finance_2177170.pdf,BOQ Comparative Chart,EE,Internal,A E Acct,Jagpal Verma,08-Jul-2026 07:45 PM,finsummary_2177170.pdf (385.35 KB),Technical,Technical Bid opening summary,Jagpal Verma,01-Jul-2026 06:54 PM,technical_2177170.pdf,AOC,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,"1,652",online,Ayodhya,No,18-Jun-2026 09:00 AM,27-Jun-2026 10:00 AM,18-Jun-2026 09:10 AM,27-Jun-2026 09:00 AM,NA ,NA ,18-Jun-2026 09:30 AM,27-Jun-2026 09:00 AM,04-Jul-2026 09:00 AM,1.0,FDR - Fixed Deposit,1.0,Fee/PreQual/Technical,.pdf,Upgradation pf Composite School Sandauli Umarpur Block Banki Distt. Barabanki,"57,000",No,fixed,,E E U P Scidco,Ayodhya,1.0,Date,Date,,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,655/E E/Ayo/E-Tender/Composit School/2026- 27 Dated 17.06.2026,2026_SCIDC_1161498_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Upgradation pf Composite School Sandauli Umarpur Block Banki Distt. Barabanki,Upgradation pf Composite School Sandauli Umarpur Block Banki Distt. Barabanki,Please refer Tender documents. ,NA ,,Construction Works,Upgradation pf Composite School Sandauli Umarpur ,Tender,90.0,180.0,Barabanki,225001.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,20-Jun-2026 11:00 AM ,EE office up scidco,No ,No,AOC
,,,,,,,,,2,6217182,M K Construction,24-Jun-2026 08:12 PM,Rejected-Technical,qualified,01-Jul-2026 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6217372,M/S SARITA CEMENT TILES SUPPLIER AND CONTRACTOR,26-Jun-2026 04:33 PM,Rejected-Technical,qualified,01-Jul-2026 06:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,6217132,Peetambra Construction,24-Jun-2026 10:28 PM,Accepted-AOC,ok,09-Jul-2026 05:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
