Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
03-Jul-2026,"INR 2,581,620.23",90.0,Satyaprakash Mishra,03-Jul-2026 07:24 PM,bindeshwari.pdf (554.00 KB),AWARD OF CONTRACT,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1159683_7,Notice No. 431 date 21-05-2026,construction of interlocking Block Koraon gramsabha Badokhar pakki sadak Bindeshawari prsad house,1.0,6194091.0,NILA CONSTRUCTION,INR,"2,581,620.23",1,6198617,ABHISHEK ASSOCIATE,17-Jun-2026 12:02 PM,Rejected-Finance,Higher,02-Jul-2026 05:37 PM,Finance,d,Devi Prasad Mishra,29-Jun-2026 01:59 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er SP Mishra,Satyaprakash Mishra,27-Jun-2026 01:23 PM,29-Jun-2026 01:00 PM,techsummary_2173375.pdf (660.51 KB),Technical,d,Satyaprakash Mishra,24-Jun-2026 05:12 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,02-Jul-2026 05:37 PM,finsummary_2173375.pdf (466.09 KB),AOC,construction of interlocking Block Koraon gramsabha Badokhar pakki sadak Bindeshawari prsad house,construction of interlocking Block Koraon gramsabha Badokhar pakki sadak Bindeshawari prsad house,Please refer Tender documents. ,NA ,"25,95,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,eeredallahabad,eeredallahabad,11-Jun-2026 05:30 PM,18-Jun-2026 02:00 PM,11-Jun-2026 05:30 PM,17-Jun-2026 05:00 PM,NA ,NA ,11-Jun-2026 05:30 PM,17-Jun-2026 05:00 PM,29-Jun-2026 01:00 PM,"52,000",No,fixed,,Nil,Nil,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 431 date 21-05-2026,2026_REDUP_1159683_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,500",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,pdf,AOC
,,,,,,,,,,,,,,,,2,6194091,NILA CONSTRUCTION,17-Jun-2026 11:54 AM,Accepted-AOC,accepted,03-Jul-2026 07:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,AOC
