Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
26-Jul-2026,"INR 6,788,098.23",270.0,Dileep Shukla,25-Jul-2026 01:17 PM,23_2.pdf (131.00 KB),1.0,6128742.0,M/S ASHWINI KUMAR PATEL THEKEDAR,INR,"6,788,098.23",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1147940_2,23/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,"Under District Maharajganj, Construction of road from Paratawal Pipraich Road to Rampur Upadhyay Marg, Lot No 2",1,6128742,M/S ASHWINI KUMAR PATEL THEKEDAR,19-May-2026 05:53 PM,Accepted-AOC,AoC,25-Jul-2026 01:17 PM,Technical,Summary,Dileep Shukla,29-May-2026 05:26 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,25-Jul-2026 11:28 AM,finsummary_2148232.pdf (130.54 KB),Finance,Summary,Dileep Shukla,08-Jun-2026 03:11 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED Gorakhpur Circle, Er Surya Prakash EE RED Kushinagar, Er P K Bharti EE RED Maharajganj, Mr Praveen Kumar DAO RED Maharajganj",Dileep Shukla,02-Jun-2026 07:11 PM,08-Jun-2026 12:00 PM,techsummary_2148232.pdf (229.55 KB),AOC,13-May-2026 09:00 AM,29-May-2026 12:30 PM,13-May-2026 09:00 AM,28-May-2026 12:00 PM,NA ,NA ,13-May-2026 09:00 AM,28-May-2026 12:00 PM,08-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,23/SE RED Gorakhpur/Maharajganj/26-27 Dt 02/04/2026,2026_REDUP_1147940_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Under District Maharajganj, Construction of road from Paratawal Pipraich Road to Rampur Upadhyay Marg, Lot No 2","Under District Maharajganj, Construction of road from Paratawal Pipraich Road to Rampur Upadhyay Marg, Lot No 2",Please refer Tender documents. ,NA ,"56,20,000",Civil Works,NA ,Tender,90.0,270.0,Maharajganj,273303.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur  ",15-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,"2,714",Nil,Nil,No,1.0,SBI Bank,"1,12,400",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",1.0,Date,Date,,AOC
,,,,,,,,,,,,,,,2,6127969,M/S MAA AMBEY CONSTRUCTION COMPANY,19-May-2026 02:23 PM,Rejected-Finance,Rejected,25-Jul-2026 11:28 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),,,,,,,AOC
