Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
14-May-2026 10:00 AM,22-May-2026 12:30 PM,14-May-2026 10:00 AM,21-May-2026 12:00 PM,NA ,NA ,14-May-2026 10:00 AM,21-May-2026 12:00 PM,05-Jun-2026 12:30 PM,EE RED MEERUT DIVISION,VIKAS BHAWAN 2ND FLOOR COLLECTORATE MEERUT,856.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Document,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,12/RED/Tavrit/26-27/dt-2-4-26,2026_REDUP_1147099_21,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"20,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"National automobile se leker dayaram ke makan ke age tak nail, CC interlocking tile dwara sadak nirman karya","National automobile se leker dayaram ke makan ke age tak nail, CC interlocking tile dwara sadak nirman karya",Please refer Tender documents. ,NA ,"9,51,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,AOC,1,6121103,G V S CONSTRUCTIONS,20-May-2026 02:21 PM,Accepted-AOC,Bond with GVS Construction,05-Jul-2026 04:25 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1147099_21,12/RED/Tavrit/26-27/dt-2-4-26,"National automobile se leker dayaram ke makan ke age tak nail, CC interlocking tile dwara sadak nirman karya",EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,05-Jul-2026 04:21 PM,finsummary_2145752.pdf (445.82 KB),Finance,FINANCIAL BID OPEN,UDAY SHANKAR,06-Jun-2026 12:00 PM,,BOQ Comparative Chart,1.0,6121103.0,G V S CONSTRUCTIONS,INR,"947,433.3",EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,31-May-2026 12:32 PM,05-Jun-2026 12:30 PM,techsummary_2145752.pdf (213.75 KB),Technical,TECH BID OPEN,UDAY SHANKAR,22-May-2026 03:27 PM,technical_2145752.pdf,05-Jul-2026,"INR 947,433.3",90.0,SHUBHAM PARLE,05-Jul-2026 04:25 PM,BOND.pdf (446.00 KB),Bond with GVS Construction,AOC
,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,6117885,M/S ANUJ INTERLOCKING,16-May-2026 04:26 PM,Rejected-Finance,Rejected,05-Jul-2026 04:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
