Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
15-Jun-2026,"INR 1,320,871.89",10.0,Devendra Kumar Sahai,02-Jul-2026 12:57 PM,DocScanner.pdf (623.00 KB),AOC,1,6181269,hariash chandra rajani contractor,09-Jun-2026 10:17 AM,Accepted-AOC,MINIMUM RATE Accepted,02-Jul-2026 12:57 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",2026_UPIDC_1153362_2,02/EE/2026-27,Making porcupine Cutter No. 01 to 07 upstream of Village Uttampur at Left bank of River Deoha in District Shahjahanpur.,1.0,6181269.0,hariash chandra rajani contractor,INR,"1,320,871.89",Finance,F,SUNIL KUMAR BHASKAR,11-Jun-2026 02:52 PM,,BOQ Comparative Chart,SUNIL KUMAR BHASKAR E.E,Internal,"Devendra Sahai E.E, Rambhadur E.E",Devendra Kumar Sahai,10-Jun-2026 03:39 PM,11-Jun-2026 02:00 PM,techsummary_2167511.pdf (525.57 KB),Technical,T,SUNIL KUMAR BHASKAR,10-Jun-2026 01:08 PM,,SUNIL KUMAR BHASKAR E.E,Internal,"Devendra Sahai E.E, RAM BAHADUR E.E",Devendra Kumar Sahai,11-Jun-2026 07:00 PM,finsummary_2167511.pdf (320.03 KB),AOC,1,Fee/PreQual/Technical,.pdf,TENDER NOTICE DOCUMENT,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",02/EE/2026-27,2026_UPIDC_1153362_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EXECUTIVE ENGNINEER,OFFICE SHARDA CANAL DIVISION SHAHJAHANPUR,854.0,Nil,Nil,No,1.0,SBI Bank,Making porcupine Cutter No. 01 to 07 upstream of Village Uttampur at Left bank of River Deoha in District Shahjahanpur.,Making porcupine Cutter No. 01 to 07 upstream of Village Uttampur at Left bank of River Deoha in District Shahjahanpur.,02/EE/2026-27 ,NA ,"22,49,000",Civil Works - Others,NA ,Tender,90.0,NA ,SHAHJAHANPUR,242001.0,NA ,NA ,NA ,OFFICE SHARDA CANAL DIVISION SHAHJAHANPUR,No ,No,03-Jun-2026 03:00 PM,09-Jun-2026 11:30 AM,03-Jun-2026 03:00 PM,09-Jun-2026 11:00 AM,NA ,NA ,03-Jun-2026 03:00 PM,09-Jun-2026 11:00 AM,11-Jun-2026 02:00 PM,"45,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,2,6178025,M/S KUMAR MANGLAM CONSTRUCTION,08-Jun-2026 09:03 PM,Rejected-Finance,Highest Rate Rejected,11-Jun-2026 07:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
