Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
767.0,Nil,Nil,No,"5,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,LOT21 VIKAS KHAND GARWAR GRAM SABHA SHERVA KALA ME KALAM ANSARI KE GHAR SE MUNNA ANSARI KE GHAR HOTE HUE CC ROAD TAK INTERLOCKING KARYA,LOT21 VIKAS KHAND GARWAR GRAM SABHA SHERVA KALA ME KALAM ANSARI KE GHAR SE MUNNA ANSARI KE GHAR HOTE HUE CC ROAD TAK INTERLOCKING KARYA,Please refer Tender documents. ,NA ,"2,42,000",Civil Works,NA ,Tender,90.0,90.0,BALLIA,277001.0,NA ,NA ,NA ,EE RED BALLIA,No ,No,EE RED DIV BALLIA,EE RED DIV BALLIA,27-May-2026 09:00 AM,05-Jun-2026 12:30 PM,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,NA ,NA ,27-May-2026 09:00 AM,04-Jun-2026 12:00 PM,12-Jun-2026 10:00 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,378/EE/RED/2026-27/05-05-2026,2026_REDUP_1153305_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,AOC,Finance,2 bid,Ratnesh Kumar Gond,12-Jun-2026 02:16 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,11-Jun-2026 05:44 PM,12-Jun-2026 10:00 AM,techsummary_2160506.pdf (70.55 KB),Technical,2 bid,Ratnesh Kumar Gond,07-Jun-2026 07:55 PM,,EE,Internal,aedao,Ratnesh Kumar Gond,18-Jun-2026 04:19 PM,finsummary_2160506.pdf (70.55 KB),01-Jul-2026,"INR 241,044.54",90.0,Ratnesh Kumar Gond,01-Jul-2026 01:33 PM,rispansiv378.pdf (71.00 KB),aoc,1.0,6162087.0,LAWANGI CONSTRUCTION,INR,"241,044.54",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1153305_1,378/EE/RED/2026-27/05-05-2026,LOT21 VIKAS KHAND GARWAR GRAM SABHA SHERVA KALA ME KALAM ANSARI KE GHAR SE MUNNA ANSARI KE GHAR HOTE HUE CC ROAD TAK INTERLOCKING KARYA,1,6162087,LAWANGI CONSTRUCTION,02-Jun-2026 01:32 PM,Accepted-AOC,aoc,01-Jul-2026 01:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6163689,SONA CONTRUCTION,03-Jun-2026 07:31 AM,Rejected-Finance,second lowest,18-Jun-2026 04:19 PM,AOC
