S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
1.0,6127236.0,Docket Care Systems,19-May-2026 02:38 PM,Rejected-Technical,Not Qualified in PQC,09-Jun-2026 12:11 PM,1.0,6101283.0,Odyssey Computers Private Limited,INR,"1,192,000",UP Rajya Vidyut Utpadan Nigam Ltd,2026_RVUNL_1137215_1,03/UNL/PRAGATI/T-1/2026-27,"Maintenance of Face Recognition based attendance marking System at Shakti Bhawan, Lucknow",10-Jul-2026,"INR 1,192,000",730.0,Neeraj Kumar Tiwari,10-Jul-2026 04:24 PM,LOA.pdf (561.00 KB),LOA,"TENDER REJECTION COMMITTEE, HQ, UPRVUNL",Internal,"TENDER REJECTION COMMITTEE, HQ, UPRVUNL",Neeraj Kumar Tiwari,09-Jun-2026 12:11 PM,09-Jun-2026 03:00 PM,techsummary_2123514.pdf (79.68 KB),Finance,Bid of Odyssey Computers Private Limited is submitted.,Neeraj Kumar Tiwari,09-Jun-2026 03:33 PM,finance_2123514.pdf,BOQ Comparative Chart,Chief Engineer Tender Committee,Internal,CE-Tender Committee HQ,Neeraj Kumar Tiwari,10-Jul-2026 04:18 PM,finsummary_2123514.pdf (72.76 KB),Technical,Part 1 Opening Summary,Neeraj Kumar Tiwari,21-May-2026 04:42 PM,technical_2123514.pdf,AOC,UP Rajya Vidyut Utpadan Nigam Ltd,03/UNL/PRAGATI/T-1/2026-27,2026_RVUNL_1137215_1,Yes,Open Tender,Fixed-rate,Services,2.0,No,No,Offline,No,No,No,"1,180",Uttar Pradesh Rajya Vidyut Utpadan UPRVUNL Limited,Lucknow,No,15-Apr-2026 04:00 PM,21-May-2026 04:00 PM,15-Apr-2026 04:00 PM,19-May-2026 04:00 PM,NA ,NA ,15-Apr-2026 04:00 PM,19-May-2026 04:00 PM,09-Jun-2026 03:00 PM,1.0,Date Amendment-2,Date,,"Maintenance of Face Recognition based attendance marking System at Shakti Bhawan, Lucknow","Maintenance of Face Recognition based attendance marking System at Shakti Bhawan, Lucknow",Please refer Tender documents. ,NA ,,Information Technology,NA ,Tender,120.0,730.0,Lucknow,226010.0,NA ,NA ,NA ,Lucknow,No ,No,Chief Project Manager- PRAGATI,"UP Rajya Vidyut Utpadan Nigam Limited (UPRVUNL), Vidyut Sewa Aayog , SLDC Complex , Vibhuti Khand, Gomti Nagar Lucknow, U.P. India -226010",1,DD - Demand Draft,"24,000",No,fixed,,Uttar Pradesh Rajya Vidyut Utpadan UPRVUNL Limited,Lucknow,1.0,Fee/PreQual/Technical,.pdf,Technical Part,AOC
2.0,6101283.0,Odyssey Computers Private Limited,12-May-2026 11:15 AM,Accepted-AOC,LOA awarded,10-Jul-2026 04:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,.pdf,Tax breakup,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,AOC
