S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1,6197498,M/s DHARAM VEER SINGH THEKEDAR,22-Jun-2026 04:00 PM,Accepted-AOC,DUE TO L1,25-Jul-2026 01:25 PM,1.0,6197498.0,M/s DHARAM VEER SINGH THEKEDAR,INR,"4,348,195",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,2026_REDUP_1159232_1,306/RED/Nivida-file Shahjahanpur/E-Nivida/2026-27 dated 29-05-2026,"Interlocking work in Village Raura, Development Block Bhawalkhera, extending from the Dharmaprakash Baba site to Nandus residence.",22-Jul-2026,"INR 4,348,195",90.0,RAJESH KUMAR,25-Jul-2026 01:26 PM,7sh.pdf (290.00 KB),"AOC OF THE WORK - Interlocking work in Village Raura, Development Block Bhawalkhera, extending from the Dharmaprakash Baba site to Nandus residence.",SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,16-Jul-2026 11:27 AM,finsummary_2172582.pdf (812.99 KB),Technical,TECHNICAL BID OPEN,RAJESH KUMAR,07-Jul-2026 06:25 PM,technical_2172582.pdf,SEREDCIRCLEBAREILLY,Internal,SEREDCIRCLEBAREILLYEEREDDIVISIONSHAHJAHANPUREEREDDIVISIONPILIBHITDAOREDDIVISIONSHAHJAHANPUR,RAJESH KUMAR,07-Jul-2026 06:32 PM,13-Jul-2026 12:30 PM,techsummary_2172582.pdf (1357.56 KB),Finance,FINANCIAL BID OPEN,RAJESH KUMAR,16-Jul-2026 11:23 AM,finance_2172582.pdf,BOQ Comparative Chart,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE,306/RED/Nivida-file Shahjahanpur/E-Nivida/2026-27 dated 29-05-2026,2026_REDUP_1159232_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"74,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENT,1.0,SBI Bank,"Interlocking work in Village Raura, Development Block Bhawalkhera, extending from the Dharmaprakash Baba site to Nandus residence.","Interlocking work in Village Raura, Development Block Bhawalkhera, extending from the Dharmaprakash Baba site to Nandus residence.",Please refer Tender documents. ,NA ,"36,93,000",Civil Works - Roads,NA ,Tender,90.0,90.0,DADRAUL SHAHJAHANPUR,242226.0,SE RED CIRCLE BAREILLY ,SE RED CIRCLE BAREILLY OFFICE ,11-Jun-2026 12:00 PM ,SE RED CIRCLE BAREILLY OFFICE,No ,No,"2,354",Nil,Nil,No,SE RED CIRCLE BAREILLY,SE RED CIRCLE BAREILLY OFFICE,10-Jun-2026 06:05 PM,24-Jun-2026 04:00 PM,10-Jun-2026 06:05 PM,24-Jun-2026 12:00 PM,NA ,NA ,10-Jun-2026 06:05 PM,24-Jun-2026 12:00 PM,13-Jul-2026 12:30 PM,AOC
2,6209901,M/S SHRI SAI CONSTRUCTIONS & GENRAL ORDER SUPPILER,21-Jun-2026 09:55 AM,Rejected-Finance,DUE TO HIGHER RATE,16-Jul-2026 11:27 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
