Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage
25-Jun-2026,"INR 32,283,659.26",180.0,Lavkush Singh,17-Jul-2026 03:42 PM,AOC14.pdf (860.00 KB),AOC,Technical,Technical cover opened,Lavkush Singh,11-May-2026 06:42 PM,,"LAVKUSH SINGH, SE XII CIRCLE",Internal,"BP SINGH, SE VII CIRCLE",Lavkush Singh,29-May-2026 05:10 PM,01-Jun-2026 05:10 PM,techsummary_2141931.pdf (670.62 KB),1.0,6106038.0,RAM NARAYAN YADAV,INR,"32,283,659.26",Finance,Financial Opened,Lavkush Singh,20-Jun-2026 04:21 PM,,BOQ Comparative Chart,"LAVKUSH SINGH, SE XII CIRCLE",Internal,BP SINGH SE VII CIRCLE IW LKO,Lavkush Singh,20-Jun-2026 04:32 PM,finsummary_2141931.pdf (349.33 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",2026_UPIDC_1145685_14,01/SE-XII/2026-27.,AS PER TENDER NOTICE LOT 14,1,6104479,M/S RAGHVENDRA PRATAP SINGH,11-May-2026 01:58 PM,Rejected-Finance,2ND LOWEST,20-Jun-2026 04:32 PM,AOC,06-May-2026 09:00 AM,11-May-2026 03:30 PM,06-May-2026 10:00 AM,11-May-2026 03:00 PM,NA ,NA ,06-May-2026 10:00 AM,11-May-2026 03:00 PM,01-Jun-2026 05:10 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XII Circle Irrigation Works, Lucknow",01/SE-XII/2026-27.,2026_UPIDC_1145685_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AS PER TENDER NOTICE LOT 14,AS PER TENDER NOTICE LOT 14,Please refer Tender documents. ,NA ,"4,78,44,000",Civil Works,NA ,Tender,90.0,180.0,RAEBARELI,229001.0,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW ,08-May-2026 02:00 PM ,LUCKNOW,No ,No,"9,57,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,PRE QUALIFICATION DOCUMENTS,"8,006",Nil,Nil,No,1.0,SBI Bank,SE XII CIRCLE IRRIGATION WORKS LUCKNOW,GANGA SINCHAI BHAWAN TELIBAGH LUCKNOW,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6100236,M/s Raja Ram Shukla Contractor,11-May-2026 01:52 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,29-May-2026 05:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6105925,MS YADAV AND SONS,11-May-2026 01:32 PM,Rejected-Finance,4TH LOWEST,20-Jun-2026 04:32 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6105803,NIKHIL CONSTRUCTION,11-May-2026 02:01 PM,Rejected-Finance,3RD LOWEST,20-Jun-2026 04:32 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6106038,RAM NARAYAN YADAV,11-May-2026 01:38 PM,Accepted-AOC,1st lowest,17-Jul-2026 03:42 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6104911,SANGHARSH CONSTRUCTION,11-May-2026 02:26 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,29-May-2026 05:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6105893,singh iron industries,11-May-2026 02:34 PM,Rejected-Technical,TECHNICALLY DISQUALIFIED,29-May-2026 05:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
