Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,11/SE RED Gorakhpur/Kushinagar/26-27 Dt 02/04/2026,2026_REDUP_1150414_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","Under District Kushinagar, Construction of CC road from the house of Ward Maharana Pratap Nagar Uday Singh to Baisi Mai Mandir via Channar house in Padrauna area of the municipality, Lot No 14","Under District Kushinagar, Construction of CC road from the house of Ward Maharana Pratap Nagar Uday Singh to Baisi Mai Mandir via Channar house in Padrauna area of the municipality, Lot No 14",Please refer Tender documents. ,NA ,"1,31,93,000",Civil Works,NA ,Tender,90.0,NA ,Kushinagar,274403.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur ",22-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,1.0,SBI Bank,"2,63,860",No,percentage,2.0%,Nil,Nil,19-May-2026 10:00 AM,29-May-2026 12:30 PM,19-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,19-May-2026 10:00 AM,28-May-2026 12:00 PM,16-Jun-2026 12:00 PM,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,06-Jul-2026 04:20 PM,finsummary_2154145.pdf (716.68 KB),Finance,Summary,Dileep Shukla,16-Jun-2026 12:38 PM,,BOQ Comparative Chart,1.0,6144839.0,M/s Bindu Devi,INR,"15,413,578.56",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1150414_14,11/SE RED Gorakhpur/Kushinagar/26-27 Dt 02/04/2026,"Under District Kushinagar, Construction of CC road from the house of Ward Maharana Pratap Nagar Uday Singh to Baisi Mai Mandir via Channar house in Padrauna area of the municipality, Lot No 14",1,6144839,M/s Bindu Devi,27-May-2026 11:00 AM,Accepted-AOC,AoC,06-Jul-2026 04:27 PM,06-Jul-2026,"INR 15,413,578.56",270.0,Dileep Shukla,06-Jul-2026 04:27 PM,11_14.pdf (717.00 KB),Technical,Summary,Dileep Shukla,29-May-2026 06:33 PM,,Er Isham Singh CE RED East,Internal,"Er Isham Singh CE RED East, Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Surya Prakash EE RED Kushinagar, Er Surya Prakash EE RED Deoria, Mr Anop Kumar Rajpoot DAO RED Kushinagar",Dileep Shukla,09-Jun-2026 04:13 PM,16-Jun-2026 12:00 PM,techsummary_2154145.pdf (406.65 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC,,,,,,,,,,,,,,,,,,,,,,2,6146402,M/S SHRI OM SAI TRADERS,27-May-2026 08:36 PM,Rejected-Finance,Rejected,06-Jul-2026 04:20 PM,,,,,,,,,,,,,,,,,,,AOC
