Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Committee,Internal,Committee,RAJENDRA SINGH BHATI,06-May-2026 03:37 PM,06-May-2026 03:40 PM,techsummary_2057043.pdf (891.12 KB),19-May-2026,"INR 29,096,707.97",279.0,BHARAM PAL SINGH,22-Jul-2026 11:15 AM,rg.pdf (778.00 KB),AOC,Technical,UNDER,BHARAM PAL SINGH,06-May-2026 03:29 PM,,Committee,Internal,Committee,RAJENDRA SINGH BHATI,19-May-2026 11:10 AM,finsummary_2057043.pdf (175.63 KB),Finance,under,RAJENDRA SINGH BHATI,19-May-2026 11:00 AM,,BOQ Comparative Chart,1.0,5886047.0,M/S R G Builders,INR,"29,096,707.97",Yamuna Expressway Industrial Development Authority,2026_YEIDA_1111842_15,YEA/GM(PROJECT)/2026/463 DT-29/01/2026,"Construction of Drain work and Sewer work from Pocket 7F to 120mt wide road in sector 18, YEIDA. WC-01",1.0,5886047.0,M/S R G Builders,17-Feb-2026 02:36 PM,Accepted-AOC,L1,22-Jul-2026 11:15 AM,AOC,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,"Construction of Drain work and Sewer work from Pocket 7F to 120mt wide road in sector 18, YEIDA. WC-01","Construction of Drain work and Sewer work from Pocket 7F to 120mt wide road in sector 18, YEIDA. WC-01",Please refer Tender documents. ,NA ,"4,61,77,920",Civil Works,NA ,Tender,90.0,279.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",04-Feb-2026 06:55 PM,18-Feb-2026 11:00 AM,04-Feb-2026 06:55 PM,17-Feb-2026 05:00 PM,NA ,NA ,04-Feb-2026 06:55 PM,17-Feb-2026 05:00 PM,06-May-2026 03:40 PM,"6,388",Nil,Nil,No,"9,23,600",No,fixed,,Nil,Nil,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/463 DT-29/01/2026,2026_YEIDA_1111842_15,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5885363.0,M/S Shyam Kumar And Company Pvt Ltd,17-Feb-2026 04:50 PM,Rejected-Finance,L3,19-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5881515.0,tryambak construction,16-Feb-2026 09:31 PM,Rejected-Finance,L2,19-May-2026 11:10 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
