Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
07-Jul-2026,"INR 32,650,775.04",365.0,vivek kumar verma,07-Jul-2026 07:30 PM,576.pdf (634.00 KB),L1,1.0,6123655.0,M/s Raj Kumar Mishra,INR,"32,650,775.04",Gorakhpur Industrial Development Authority,2026_UGIDA_1145184_1,576/GIDA/2026-27 DT. 28.04.2026,Construction of 18 M wide Road R 5 Drain and Culverts in Sector-26 GIDA Gorakhpur,1,6127652,M/S AGRAWAL ASSOCIATE,19-May-2026 01:08 PM,Rejected-Finance,L4,07-Jul-2026 07:27 PM,Technical,BID OPENED,VIBHOR TYAGI,19-May-2026 04:33 PM,,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,07-Jul-2026 07:27 PM,finsummary_2140479.pdf (633.70 KB),Finance,BID OPENED,VIBHOR TYAGI,24-Jun-2026 06:17 PM,,BOQ Comparative Chart,CEO GIDA,Internal,M(C)GM(F)ACEO,vivek kumar verma,24-Jun-2026 05:51 PM,24-Jun-2026 05:55 PM,techsummary_2140479.pdf (442.83 KB),AOC,CEO GIDA,GIDA SECTOR 7 GIDA GORAKHPUR,"2,950",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,Gorakhpur Industrial Development Authority,576/GIDA/2026-27 DT. 28.04.2026,2026_UGIDA_1145184_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"25,44,000",No,fixed,,Nil,Nil,Construction of 18 M wide Road R 5 Drain and Culverts in Sector-26 GIDA Gorakhpur,Construction of 18 M wide Road R 5 Drain and Culverts in Sector-26 GIDA Gorakhpur,Please refer Tender documents. ,NA ,"4,68,64,899",Civil Works,NA ,Tender,90.0,365.0,GIDA GORAKHPUR,273212.0,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR ,GIDA SECTOR 7 GIDA GORAKHPUR ,15-May-2026 04:30 PM ,O/O CEO GIDA SECTOR 7 GIDA GORAKHPUR,No ,No,04-May-2026 05:00 PM,19-May-2026 04:00 PM,04-May-2026 05:00 PM,19-May-2026 03:00 PM,NA ,NA ,04-May-2026 05:00 PM,19-May-2026 03:00 PM,24-Jun-2026 05:55 PM,AOC
,,,,,,,,,,,,,,,,2,6123655,M/s Raj Kumar Mishra,19-May-2026 02:53 PM,Accepted-AOC,L1,07-Jul-2026 07:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6127214,M/S Sudhir Kumar,19-May-2026 02:27 PM,Rejected-Finance,L2,07-Jul-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6127278,M/s VIJENDRA PRATAP SINGH,19-May-2026 02:32 PM,Rejected-Finance,L5,07-Jul-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6110471,Prabha Construction Infra Private Limited,18-May-2026 03:16 PM,Rejected-Finance,L3,07-Jul-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6124197,R.K.TRADERS & CONSTRUCTION PRIVATE LIMITED,19-May-2026 01:38 PM,Rejected-Finance,L6,07-Jul-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
