Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
06-Jul-2026,"INR 3,157,816.24",90.0,DEEPAK SINGH,06-Jul-2026 04:31 PM,samridhi.pdf (22735.00 KB),BOND WITHOUT GST,1.0,6142029.0,M/S SAMRIDDHI CONSTRUCTIONS,INR,"3,157,816.24",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,2026_REDUP_1147671_2,356/EE/RED/RBLDT29.04.2026,LOT NO 02 VIKAS KHAND HARCHANDPUR MAI DIGHAURA NEHAR PULL SE JAGATPAL KE PURWA HOTE HUE SYOTHI ROAD TAK INTERLOCKING ROAD NIRMAAN KARYA,1,6142029,M/S SAMRIDDHI CONSTRUCTIONS,25-May-2026 08:34 PM,Accepted-AOC,L1,06-Jul-2026 04:31 PM,Finance,financial,DEEPAK SINGH,30-Jun-2026 01:26 PM,,BOQ Comparative Chart,EERED RBL,Internal,,Neelabh Krishna,24-Jun-2026 04:51 PM,30-Jun-2026 12:30 PM,techsummary_2147452.pdf (326.95 KB),Technical,Technical,Neelabh Krishna,15-Jun-2026 12:08 PM,,EERED RBL,Internal,,DEEPAK SINGH,04-Jul-2026 01:11 PM,finsummary_2147452.pdf (100.94 KB),AOC,1,Fee/PreQual/Technical,.pdf,SBDNIT,EERED RBL,SONIA NAGAR RAEBARELI,380.0,Nil,Nil,No,18-May-2026 09:00 AM,30-May-2026 12:30 PM,18-May-2026 09:00 AM,30-May-2026 12:00 PM,NA ,NA ,18-May-2026 09:00 AM,30-May-2026 12:00 PM,30-Jun-2026 12:30 PM,"74,780",Yes,fixed,,Nil,Nil,LOT NO 02 VIKAS KHAND HARCHANDPUR MAI DIGHAURA NEHAR PULL SE JAGATPAL KE PURWA HOTE HUE SYOTHI ROAD TAK INTERLOCKING ROAD NIRMAAN KARYA,LOT NO 02 VIKAS KHAND HARCHANDPUR MAI DIGHAURA NEHAR PULL SE JAGATPAL KE PURWA HOTE HUE SYOTHI ROAD TAK INTERLOCKING ROAD NIRMAAN KARYA,Please refer Tender documents. ,NA ,"37,39,000",Civil Works,NA ,Tender,90.0,90.0,HARCHANDPUR,229001.0,NA ,NA ,NA ,EERED RBL,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE RAEBARELI,356/EE/RED/RBLDT29.04.2026,2026_REDUP_1147671_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6143020,YASH CONSTRUCTION,26-May-2026 11:38 AM,Rejected-Finance,L2,04-Jul-2026 01:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
