S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6156577,M/S ANIL CEMENT AGENCY,02-Jun-2026 01:21 PM,Rejected-AOC,A,02-Jul-2026 12:51 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),2026_UPIDC_1153055_9,C-17/03/EE/2026-27 DT 13.05.2026,SILT CLEARANCE OF BHADAL MR. FROM KM. 00.00 TO KM. 7.200,1.0,6160281.0,RANA BUILDERS,INR,"238,191.6",02-Jul-2026,"INR 238,191.6",15.0,vivek varshney,02-Jul-2026 12:51 PM,bhadal.pdf (213.00 KB),AOC,parveen josia,Internal,VIVEK VARSHENY,vivek varshney,02-Jul-2026 12:48 PM,finsummary_2160103.pdf (212.82 KB),Technical,tech,vivek varshney,04-Jun-2026 12:11 PM,,VIVEK VARSHNEY,Internal,PARVEEN JOSIA,vivek varshney,04-Jun-2026 12:20 PM,04-Jun-2026 12:25 PM,techsummary_2160103.pdf (250.68 KB),Finance,TECH,vivek varshney,02-Jul-2026 12:44 PM,,BOQ Comparative Chart,AOC,"25,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Technical Docoments,944.0,Nil,Nil,No,25-May-2026 10:00 AM,02-Jun-2026 03:00 PM,25-May-2026 10:00 AM,02-Jun-2026 02:00 PM,NA ,NA ,25-May-2026 10:00 AM,02-Jun-2026 02:00 PM,04-Jun-2026 12:25 PM,1.0,SBI Bank,EE LOWER DIVISION YAMUNA CANAL SHAMLI,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation works Circle Saharanpur||E E L D E Yamuna Canal Prabudhnagar(Muzaffarnagar),C-17/03/EE/2026-27 DT 13.05.2026,2026_UPIDC_1153055_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SILT CLEARANCE OF BHADAL MR. FROM KM. 00.00 TO KM. 7.200,SILT CLEARANCE OF BHADAL MR. FROM KM. 00.00 TO KM. 7.200,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,SHAMLI,247776.0,NA ,NA ,NA ,EE LOWER DIVISION YAMUNA CANAL OFFICE SHAMLI.,No ,No,AOC
2,6160017,OMBIR CONTRACTOR,01-Jun-2026 07:10 PM,Rejected-Technical,R,04-Jun-2026 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6160281,RANA BUILDERS,02-Jun-2026 11:19 AM,Accepted-AOC,A,02-Jul-2026 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
