Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
09-Jun-2026,"INR 4,931,621.8",180.0,Madan Singh,27-Jul-2026 06:09 PM,Order.pdf (941.00 KB),"Construction of Proposed Building of Community Hall in Village Mahari Block Nagra, District Ballia.",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,2026_SCIDC_1148077_2,192/EE/Ballia/E-Tender/2026-27 dt. 13.05.2026,"Construction of Proposed Building of Community Hall in Village Mahari Block Nagra, District Ballia.",1.0,6158051.0,M/s Baba Narayan Construction,INR,"4,931,621.8",1,6158051,M/s Baba Narayan Construction,01-Jun-2026 10:53 AM,Accepted-AOC,Below Rate,27-Jul-2026 06:09 PM,Technical,Technical,Madan Singh,06-Jun-2026 02:12 PM,technical_2161016.pdf,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,06-Jun-2026 06:16 PM,finsummary_2161016.pdf (220.98 KB),Finance,Financial,Madan Singh,06-Jun-2026 06:10 PM,finance_2161016.pdf,BOQ Comparative Chart,"Manoj Kumar E.E.,",Internal,"Madan Singh J.E., Pawan Kumar AAO.,",Madan Singh,06-Jun-2026 02:14 PM,06-Jun-2026 02:20 PM,techsummary_2161016.pdf (214.97 KB),AOC,1,Fee/PreQual/Technical,.pdf,Notice,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,192/EE/Ballia/E-Tender/2026-27 dt. 13.05.2026,2026_SCIDC_1148077_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,25-May-2026 06:00 PM,01-Jun-2026 02:40 PM,25-May-2026 06:00 PM,01-Jun-2026 02:00 PM,NA ,NA ,25-May-2026 06:00 PM,01-Jun-2026 02:00 PM,06-Jun-2026 02:20 PM,"98,800",No,fixed,,UPSCIDC LTD Ballia,UPSCIDC LTD Ballia,1,FDR - Fixed Deposit,"1,652",UPSCIDC LTD Ballia,UPSCIDC LTD Ballia,No,1.0,Technical Bid,Technical Bid,,"Construction of Proposed Building of Community Hall in Village Mahari Block Nagra, District Ballia.","Construction of Proposed Building of Community Hall in Village Mahari Block Nagra, District Ballia.",Please refer tender Documents ,NA ,"49,42,000",Civil Works,NA ,Tender,90.0,NA ,Ballia,275101.0,NA ,NA ,NA ,Executive Engineer UPSCIDC Ltd Azamgarh,No ,No,Executive Engineer UPSCIDC Ltd Azamgarh,Maa Shanti Niwas Opp. Dr. Javed Aarajibagh Azamgarh 276001,AOC
,,,,,,,,,,,,,,,,2,6157656,M/S BHARAT TIWARI,01-Jun-2026 04:58 AM,Rejected-Finance,High Rate,06-Jun-2026 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
