Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
08-Jul-2026,"INR 6,556,291",180.0,Karmendra Kumar Agrawal,13-Jul-2026 05:39 PM,INderDOS.pdf (706.00 KB),"Rs. 77,36,423.00 with GST",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,2026_UPPRC_1143569_1,21/PCL/GM/Zone-6/Noida/2026-27 Dt 28.04.2026,Construction work of Dormitory (16 capacity) at District Jail Ghaziabad in District Ghaziabad,1.0,6107418.0,M/S INDER SINGH,INR,"6,556,291",1,6104856,M/S BINDAL INFRATECH,12-May-2026 08:24 AM,Rejected-Technical,Technically Not Qualify,22-Jun-2026 02:32 PM,Technical,Four Bids are received. Two Bids are found Technically qualified,Karmendra Kumar Agrawal,22-Jun-2026 02:24 PM,,General Manager Zone-6 Noida,Internal,Project Manager Unit 36 Noida Project Manager Unit 33 Meerut Accountant Unit 36 Noida,Karmendra Kumar Agrawal,27-Jun-2026 12:36 PM,finsummary_2136246.pdf (1642.86 KB),Finance,Technically Qualified bidders bids opened. Out of them M/s INDER SINGH Bid is First Lowest of amount Rupees 6556291.031,Karmendra Kumar Agrawal,27-Jun-2026 12:34 PM,finance_2136246.pdf,BOQ Comparative Chart,General Manager Zone-6 Noida,Internal,Project Manager Unit 36 Noida Project Manager Unit 33 Meerut Accountant Unit 36 Noida,Karmendra Kumar Agrawal,22-Jun-2026 02:32 PM,24-Jun-2026 12:00 PM,techsummary_2136246.pdf (1907.30 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,21/PCL/GM/Zone-6/Noida/2026-27 Dt 28.04.2026,2026_UPPRC_1143569_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,29-Apr-2026 03:00 PM,12-May-2026 03:00 PM,29-Apr-2026 03:00 PM,12-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 03:00 PM,12-May-2026 02:00 PM,24-Jun-2026 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,"General Manager, UPPCL, Zone-6 Noida","K-2, Sector-116, Noida Gautambudha Nagar","1,57,000",No,fixed,,Nil,Nil,Construction work of Dormitory (16 capacity) at District Jail Ghaziabad in District Ghaziabad,Construction work of Dormitory (16 capacity) at District Jail Ghaziabad in District Ghaziabad,Please refer Tender documents. ,NA ,"78,40,000",Civil Works,NA ,Tender,90.0,180.0,District Jail Ghaziabad in District Ghaziabad,201015.0,NA ,NA ,NA ,"K-2, Sector-116, Noida Gautambudha Nagar",No ,No,"11,800",Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6107418,M/S INDER SINGH,11-May-2026 06:37 PM,Accepted-AOC,First Lowest,13-Jul-2026 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6087327,M/s Jai Ambika Const Co,12-May-2026 11:03 AM,Rejected-Technical,Technically Not Qualify,22-Jun-2026 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6107996,sharma enterprises,11-May-2026 10:52 PM,Rejected-AOC,Second Lowest,13-Jul-2026 05:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
