Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
20-Jul-2026,"INR 460,000",25.0,Naveen Kumar,21-Jul-2026 03:13 PM,04.pdf (23.00 KB),AOC,1,6104548,MITTAL BROTHERS,11-May-2026 12:53 AM,Accepted-AOC,L1,21-Jul-2026 03:13 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,2026_UPIDC_1145472_4,01/EE/2026-27,Clearance of Internal Section of Barka Drain from Km. 0.000 to 8.700,1.0,6104548.0,MITTAL BROTHERS,INR,"460,000",Finance,Financial,Naveen Kumar,08-Jun-2026 12:08 PM,finance_2141407.pdf,BOQ Comparative Chart,naveen kumar,Internal,karanpal,Naveen Kumar,29-May-2026 02:56 PM,29-May-2026 03:15 PM,techsummary_2141407.pdf (259.39 KB),Technical,technical,Naveen Kumar,29-May-2026 01:20 PM,technical_2141407.pdf,naveen kumar,Internal,karan pal,Naveen Kumar,08-Jun-2026 01:03 PM,finsummary_2141407.pdf (21.34 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,01/EE/2026-27,2026_UPIDC_1145472_4,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,EE UDAC Mathura,EE UDAC Mathura,266.0,Nil,Nil,No,"15,000",Yes,fixed,,Nil,Nil,Clearance of Internal Section of Barka Drain from Km. 0.000 to 8.700,LOT04,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,25.0,EE UDAC Mathura,281001.0,NA ,NA ,NA ,EE UDAC Mathura,No ,No,06-May-2026 11:00 AM,12-May-2026 04:00 PM,06-May-2026 11:00 AM,11-May-2026 05:00 PM,NA ,NA ,06-May-2026 11:00 AM,11-May-2026 05:00 PM,29-May-2026 03:15 PM,AOC
,,,,,,,2,6101074,M/S MOOLI,09-May-2026 04:16 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,29-May-2026 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,6104522,M/s Prince Construction,11-May-2026 12:57 AM,Rejected-AOC,L2,21-Jul-2026 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
