S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,Executive Engineer NWMP S.C. Div. Shahjahanpur,Office of the EE NWMP S.C. Div. Shahjahanpur,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,589.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",NIT No. 01/EE/2026-27 dt.02.05.2026,2026_UPIDC_1146061_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Clearance of Husainpur Drain From KM 0.000 to 5.430 for Year 2026-27,Clearance of Husainpur Drain From KM 0.000 to 5.430 for Year 2026-27,Please refer Tender documents. ,NA ,"2,38,000",Civil Works - Others,Drain Clearance Work ,Tender,90.0,15.0,Shahjahanpur,242001.0,NA ,NA ,NA ,Office of the EE NWMP S.C. Div. Shahjahanpur,No ,No,12-May-2026 10:00 AM,18-May-2026 11:00 AM,12-May-2026 10:00 AM,18-May-2026 10:00 AM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 10:00 AM,29-May-2026 11:00 AM,"5,000",No,fixed,,Nil,Nil,AOC,EE DEVENDRA KUMAR SAHAI,Internal,1 EE DEVENDRA KUMAR SAHAI 2 EE SUNIL KUMAR BHASKAR 3 VISHAL PORVAL,Devendra Kumar Sahai,26-May-2026 08:25 PM,29-May-2026 11:00 AM,techsummary_2143756.pdf (1275.83 KB),Finance,02 BID ADMITTED,Devendra Kumar Sahai,29-May-2026 01:14 PM,finance_2143756.pdf,BOQ Comparative Chart,EE DEVENDRA KUMAR SAHAI,Internal,1 EE DEVENDRA KUMAR SAHAI 2 EE SUNIL KUMAR BHASKAR 3 EE VISHAL PORVAL,Devendra Kumar Sahai,29-May-2026 07:56 PM,finsummary_2143756.pdf (980.30 KB),Technical,03 BID ADMITTED,Devendra Kumar Sahai,18-May-2026 05:17 PM,technical_2143756.pdf,1,6121847,DREAM WORLD DEVELOPMENT CONSTRUCTION,17-May-2026 01:24 PM,Rejected-Finance,L2,29-May-2026 07:56 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",2026_UPIDC_1146061_6,NIT No. 01/EE/2026-27 dt.02.05.2026,Clearance of Husainpur Drain From KM 0.000 to 5.430 for Year 2026-27,1.0,6121782.0,M/S RATHAUR CONTRACTOR,INR,"201,569.13",01-Jun-2026,"INR 201,569.13",15.0,Devendra Kumar Sahai,31-Jul-2026 09:09 AM,05Rathour.pdf (968.00 KB),Lot No. 06(Clearance of Husainpur Drain From KM 0.000 to 5.430 for Year 2026-27),AOC
,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6123495,M/S MAMTA KASHYAP CONTRACTORS,18-May-2026 09:06 AM,Rejected-Technical,LOT NUMBER FILLED INCORRECTLY IN THE IDT-3,26-May-2026 08:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6121782,M/S RATHAUR CONTRACTOR,17-May-2026 12:47 PM,Accepted-AOC,1st Lowest,31-Jul-2026 09:10 AM,,,,,,,,,,,,,,,,,AOC
