Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Cover Type Description,02-Jul-2026 09:00 AM,07-Jul-2026 03:00 PM,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,17-Jul-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,563/RED KUSHINAGAR,2026_REDUP_1165263_17,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Gramsabha Tharuadih mein Ramvriksh ke ghar se Kali Sthan ki taraf C.C. Road ka nirmaan karya.,Gramsabha Tharuadih mein Ramvriksh ke ghar se Kali Sthan ki taraf C.C. Road ka nirmaan karya.,Please refer Tender documents. ,NA ,"13,01,000",Civil Works,NA ,Tender,90.0,NA ,WORK,274403.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,"26,000",Yes,fixed,,Nil,Nil,EE KUSHINAGAR,EE KUSHINAGAR,1.0,SBI Bank,"2,336",Nil,Nil,No,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1165263_17,563/RED KUSHINAGAR,Gramsabha Tharuadih mein Ramvriksh ke ghar se Kali Sthan ki taraf C.C. Road ka nirmaan karya.,1,6232734,M/S A P S CONSTRUCTION COMPANY,05-Jul-2026 01:30 PM,Rejected-Finance,L2,17-Jul-2026 07:15 PM,Finance,Bid Opening Summary,Praveen Kumar,17-Jul-2026 04:26 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 07:15 PM,finsummary_2185690.pdf (54.55 KB),1.0,6232690.0,M/S NEW KHUSHI SOLAR SHOP,INR,"1,300,420.77",Technical,Bid Opening Summary,GIRISH KUMAR,16-Jul-2026 10:30 AM,,17-Jul-2026,"INR 1,300,420.77",90.0,GIRISH KUMAR,17-Jul-2026 08:11 PM,17A.pdf (55.00 KB),EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 12:11 PM,17-Jul-2026 03:00 PM,techsummary_2185690.pdf (155.97 KB),AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6232690,M/S NEW KHUSHI SOLAR SHOP,05-Jul-2026 03:17 PM,Accepted-AOC,L1,17-Jul-2026 08:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
