Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
17-Jul-2026,"INR 4,092,600",180.0,Jagpal Verma,17-Jul-2026 01:30 PM,LOI.pdf (712.00 KB),Upgradation of Composite School Bhabhot Block Jaisinghpur Distt Sultanpur,1.0,6240061.0,ANOOP CONSTROCTION,INR,"4,092,600",U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,2026_SCIDC_1165632_1,658/E E/Ayo/E-Tender/Composit School SUL/2026- 27 Dated 01.07.2026,Upgradation of Composite School Bhabhot Block Jaisinghpur Distt Sultanpur,1,6240061,ANOOP CONSTROCTION,08-Jul-2026 11:26 AM,Accepted-AOC,ok,17-Jul-2026 01:31 PM,Finance,Financial Bid opening summary,Jagpal Verma,17-Jul-2026 01:21 PM,finance_2186151.pdf,BOQ Comparative Chart,EE,Internal,A E Acct,Jagpal Verma,16-Jul-2026 01:43 PM,17-Jul-2026 10:00 AM,techsummary_2186151.pdf (1182.13 KB),Technical,Technical Bid opening summary,Jagpal Verma,16-Jul-2026 01:40 PM,technical_2186151.pdf,EE,Internal,A E Acct,Jagpal Verma,17-Jul-2026 01:25 PM,finsummary_2186151.pdf (368.52 KB),AOC,1,FDR - Fixed Deposit,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,658/E E/Ayo/E-Tender/Composit School SUL/2026- 27 Dated 01.07.2026,2026_SCIDC_1165632_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,652",online,Ayodhya,No,1,Fee/PreQual/Technical,.pdf,Upgradation of Composite School Bhabhot Block Jaisinghpur Distt. Sultanpur,"82,000",No,fixed,,E E U P Scidco,Ayodhya,02-Jul-2026 09:00 AM,09-Jul-2026 10:30 AM,02-Jul-2026 09:10 AM,09-Jul-2026 09:00 AM,NA ,NA ,02-Jul-2026 09:30 AM,09-Jul-2026 09:00 AM,17-Jul-2026 10:00 AM,EE up scidco Ayodhya,Behind Ram Janaki Mandir Sahabganj Ayodhya,Upgradation of Composite School Bhabhot Block Jaisinghpur Distt Sultanpur,Upgradation of Composite School Bhabhot Block Jaisinghpur Distt Sultanpur,Please refer Tender documents. ,NA ,"40,98,000",Construction Works,UUpgradation of Composite School Bhabhot  ,Tender,90.0,180.0,Sultanpur,228001.0,EE office up scidco ,Behind Ram Janaki Mandir Sahabganj Ayodhya ,03-Jul-2026 11:00 AM ,SE office up scidco,No ,No,AOC
,,,,,,,,,,,,,,,,2,6240164,RAGHUVANSHI MANI SINGH THEKEDAR,08-Jul-2026 11:58 AM,Rejected-Finance,disqualify,17-Jul-2026 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2,Finance,.xls,financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
