Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage
04-Jul-2026,"INR 6,480,414.97",270.0,Dileep Shukla,03-Jul-2026 09:12 PM,19_6.pdf (142.00 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2026_REDUP_1149857_6,19/SE RED Gorakhpur/Deoria/26-27 Dt 20/04/2026,"Under District Deoria, Construction of CC road from Village Fatehpur Kushmi Tola P.W.D. From the road, the P.W.D. in Bhatoli Tola of village Fatehpur, Lot No 6",1.0,6145485.0,M/S MAA PITAMBARA CONSTRUCTION,INR,"6,480,414.97",1,6145485,M/S MAA PITAMBARA CONSTRUCTION,28-May-2026 05:47 PM,Accepted-AOC,AoC,03-Jul-2026 09:12 PM,Technical,Summary,Dileep Shukla,01-Jun-2026 04:25 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,03-Jul-2026 02:08 PM,finsummary_2153020.pdf (141.92 KB),Finance,Summary,Dileep Shukla,09-Jun-2026 02:35 PM,,BOQ Comparative Chart,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,"Er D K Shukla SE RED GORAKHPUR CIRCLE, Er Vivek Priya EE RED Gorakhpur, Er Surya Prakash EE RED Deoria, Mr Kanhaiya Lal DAO RED Deoria",Dileep Shukla,05-Jun-2026 08:56 AM,09-Jun-2026 11:00 AM,techsummary_2153020.pdf (145.23 KB),AOC,"Under District Deoria, Construction of CC road from Village Fatehpur Kushmi Tola P.W.D. From the road, the P.W.D. in Bhatoli Tola of village Fatehpur, Lot No 6","Under District Deoria, Construction of CC road from Village Fatehpur Kushmi Tola P.W.D. From the road, the P.W.D. in Bhatoli Tola of village Fatehpur, Lot No 6",Please refer Tender documents. ,NA ,"54,95,000",Civil Works,NA ,Tender,90.0,NA ,Deoria,273001.0,SE RED Gorakhpur Circle ,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur  ",20-May-2026 11:00 AM ,SE RED Gorakhpur Circle,No ,No,18-May-2026 01:00 PM,01-Jun-2026 12:30 PM,18-May-2026 01:00 PM,30-May-2026 12:00 PM,NA ,NA ,18-May-2026 01:00 PM,30-May-2026 12:00 PM,09-Jun-2026 11:00 AM,1.0,SBI Bank,"2,714",Nil,Nil,No,SE RED Gorakhpur Circle,"SE RED Gorakhpur Circle, Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,19/SE RED Gorakhpur/Deoria/26-27 Dt 20/04/2026,2026_REDUP_1149857_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,09,900",No,percentage,2.0%,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,AOC
,,,,,,,,,,,,,,,2,6145596,M/S PANKJA CONSTRUCTION,28-May-2026 06:10 PM,Rejected-Finance,Rejected,03-Jul-2026 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Documents(BoQ),AOC
