EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"8,80,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT WITH BID DOCUMENT,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",15/S.E.-II/2025-26,2026_UPIDC_1136714_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,29-Apr-2026 03:00 PM,07-May-2026 03:30 PM,29-Apr-2026 03:00 PM,07-May-2026 03:00 PM,NA ,NA ,29-Apr-2026 03:00 PM,07-May-2026 03:00 PM,21-May-2026 11:00 AM,Janpad Kanpur Nagar me Rajwaha Taktauli ke Km. 0.000 se Km. 28.800 tak Purnasthapana evam Pakki Sanrachnaon ke Punarodhaar Karya.,Janpad Kanpur Nagar me Rajwaha Taktauli ke Km. 0.000 se Km. 28.800 tak Purnasthapana evam Pakki Sanrachnaon ke Punarodhaar Karya.,Please refer Tender documents. ,NA ,"4,40,00,000",Civil Works - Canal,NA ,Tender,90.0,365.0,Kanpur,209210.0,NA ,NA ,NA ,Kanpur,No ,No,"2,800",Nil,Nil,No,Superintending Engineer,Office of the Superintending Engineer 2nd Circle Irrigation works Kanpur,AOC,S.E. Kaushlesh Prasad Pandey,Internal,1. S.E. Rakesh Kumar Chaube 2. E.E. Mahendra Kumar,Kaushlesh Prasad Pandey,16-Jun-2026 12:29 PM,finsummary_2136298.pdf (221.24 KB),Technical,Bid Opening Summary,Kaushlesh Prasad Pandey,07-May-2026 07:20 PM,,S.E. Kaushlesh Prasad Pandey,Internal,1. S.E. Rakesh Kumar Chaubey 2. E.E. Mahendra Kumar,Kaushlesh Prasad Pandey,19-May-2026 12:51 PM,21-May-2026 11:00 AM,techsummary_2136298.pdf (414.43 KB),Finance,Finance Bid Opening Summary,Kaushlesh Prasad Pandey,15-Jun-2026 06:44 PM,finance_2136298.pdf,BOQ Comparative Chart,1,6094490,ARUN CONSTRUCTION,07-May-2026 02:14 PM,Rejected-Finance,Quoted Amount is not Lowest Bidder is L2,16-Jun-2026 12:29 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",2026_UPIDC_1136714_2,15/S.E.-II/2025-26,Janpad Kanpur Nagar me Rajwaha Taktauli ke Km. 0.000 se Km. 28.800 tak Purnasthapana evam Pakki Sanrachnaon ke Punarodhaar Karya.,1.0,6094593.0,M/s Rai Construction,INR,"36,789,025.2",18-Jul-2026,"INR 36,789,025.2",365.0,Kaushlesh Prasad Pandey,18-Jul-2026 09:59 PM,AOCTaktauliknp.pdf (570.00 KB),Above Contract Value is Without GST,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6095267,MEGHENDRA PAL SINGH CONTRECTOR,07-May-2026 02:11 PM,Rejected-Finance,Quoted Amount is not Lowest Bidder is L3,16-Jun-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6094593,M/s Rai Construction,07-May-2026 12:56 PM,Accepted-AOC,Bidder Is L1,18-Jul-2026 10:00 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6091354,M/S SAI DEVELOPER,06-May-2026 05:35 PM,Rejected-Technical,Non Responsive (IDT-3 Submitted but not as per standard Format-17 points and Bid capacity certificate not submitted),19-May-2026 12:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6094053,SHIVAM ENTERPRISES,06-May-2026 05:22 PM,Rejected-Finance,Quoted Amount is not Lowest Bidder is L5,16-Jun-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6094671,SHIVANSH CONSTRCUTION,07-May-2026 12:50 PM,Rejected-Finance,Quoted Amount is not Lowest Bidder is L4,16-Jun-2026 12:29 PM,,,,,,,,,,,,,,,,,AOC
