Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage
13-Jul-2026,"INR 489,288.21",15.0,Dinesh Mohan,13-Jul-2026 12:06 PM,nl1.pdf (805.00 KB),AOC,1.0,6191221.0,M/S JEET CONSTRUCTION,INR,"489,288.21","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",2026_UPIDC_1157700_1,01/EE/2026-27,Clearance of Gajediya Drain from KM 0.000 to KM 5.000 in District Basti,1,6186334,devendra kumar pandey,10-Jun-2026 07:12 PM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,Technical,AS PER UPLOAD,Dinesh Mohan,17-Jun-2026 05:15 PM,,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,20-Jun-2026 12:21 PM,finsummary_2169563.pdf (38.92 KB),Finance,AS PER UPLOAD,Dinesh Mohan,20-Jun-2026 12:12 PM,,BOQ Comparative Chart,Dinesh Mohan,Internal,Vishwanath Shukla,Dinesh Mohan,17-Jun-2026 05:23 PM,18-Jun-2026 04:00 PM,techsummary_2169563.pdf (107.59 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",01/EE/2026-27,2026_UPIDC_1157700_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,750.0,Nil,Nil,No,"Executive Engineer Saryu Nahar Khand-4,Basti (U.","Executive Engineer Saryu Nahar Khand-4,Basti (U.",Clearance of Gajediya Drain from KM 0.000 to KM 5.000 in District Basti,Clearance of Gajediya Drain from KM 0.000 to KM 5.000 in District Basti,Please refer Tender documents. ,NA ,"15,90,000",Civil Works,NA ,Rate Contract,90.0,15.0,BASTI,272001.0,NA ,NA ,NA ,"Executive Engineer Saryu Nahar Khand-4,Basti (U.",No ,No,"1,59,000",No,fixed,,Nil,Nil,08-Jun-2026 10:00 AM,13-Jun-2026 12:30 PM,08-Jun-2026 10:00 AM,13-Jun-2026 12:00 PM,NA ,NA ,08-Jun-2026 10:00 AM,13-Jun-2026 12:00 PM,18-Jun-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,AS PER UPLOAD,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,2,6191221,M/S JEET CONSTRUCTION,12-Jun-2026 08:19 PM,Accepted-AOC,AS PER UPLOAD,13-Jul-2026 12:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,AS PER UPLOAD,,,AOC
,,,,,,,,,,,,,,,,3,6191535,M/S OM SAI TRADERS,13-Jun-2026 08:01 AM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,6191709,M/S RAJENDRA SINGH CONTRACTOR,13-Jun-2026 11:27 AM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,6191123,M/S REETA SINGH CONTRACTOR,12-Jun-2026 06:43 PM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,6190392,M/S SUSHIL KUMAR SINGH CONTACTOR,13-Jun-2026 11:23 AM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,6191137,RAJESH TRADERS,12-Jun-2026 07:27 PM,Rejected-Finance,AS PER UPLOAD,20-Jun-2026 12:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
