Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
SE,Internal,EEDAO,Lalita Verma,02-Jun-2026 04:40 PM,06-Jun-2026 12:00 PM,techsummary_2144067.pdf (301.10 KB),21-Jul-2026,"INR 8,326,826",120.0,Pooja Rani,21-Jul-2026 05:59 PM,kotar.pdf (397.00 KB),Technical,tech,Pooja Rani,30-May-2026 05:15 PM,,1.0,6131214.0,MS MAA VINDHYA CONSTRUCTION COMPANY,INR,"8,326,826",Finance,finan,Lalita Verma,06-Jun-2026 03:38 PM,,BOQ Comparative Chart,SE,Internal,DAOAE,Pooja Rani,21-Jul-2026 05:57 PM,finsummary_2144067.pdf (22.37 KB),1,6131214,MS MAA VINDHYA CONSTRUCTION COMPANY,20-May-2026 03:34 PM,Accepted-AOC,AOC,21-Jul-2026 05:59 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,2026_REDUP_1145967_22,01/SE RED/tender/2026-27 Dt 01-04-2026,Vikas Khand haliya me damarganj road se harsad kotaar narah tak sampark Marg,AOC,1.0,SBI Bank,"3,514",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,sbd,1.0,date,Date,,SUPRINTENDING ENGINEER,Near Jahanvi Hotel Putlighar Mirzapur,09-May-2026 10:00 AM,26-May-2026 12:30 PM,09-May-2026 10:00 AM,25-May-2026 02:00 PM,NA ,NA ,09-May-2026 10:00 AM,25-May-2026 02:00 PM,06-Jun-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,01/SE RED/tender/2026-27 Dt 01-04-2026,2026_REDUP_1145967_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,67,000",Yes,fixed,,Nil,Nil,Vikas Khand haliya me damarganj road se harsad kotaar narah tak sampark Marg,Vikas Khand haliya me damarganj road se harsad kotaar narah tak sampark Marg,Please refer Tender documents. ,NA ,"83,52,000",Civil Works,NA ,Tender,90.0,120.0,Mirzapur,231001.0,NA ,NA ,NA ,SUPERINTENDING ENGINEER RURAL ENGINEERING DEPARTME,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6134210,SHRI RAM CONSTRUCTION,22-May-2026 10:10 AM,Rejected-Finance,l2,21-Jul-2026 05:57 PM,,,,,AOC,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
