S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1,6171018,M/S KRISHNA ENTERPRISES,05-Jun-2026 12:51 PM,Rejected-Finance,L2,02-Jul-2026 03:40 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,2026_REDUP_1146167_6,08 DATE 02-04-2026,Gram Barani ( Sapeta ) Block Sevapuri Krishna Murari Singh ke Bagiche se Dakshin Taraf Maniyaripur se Hasana Marg se Shyam Kishor ke Ghar tak jal Nikasi Awam Sadak Nirman karya.,1.0,6164680.0,SHIV CONSTRUCTION,INR,"2,170,921.03",23-Jul-2026,"INR 2,170,921.03",90.0,Rajesh Kumar Yadav,23-Jul-2026 06:02 PM,1178.pdf (575.00 KB),EE,Internal,,Rajesh Kumar Yadav,25-Jun-2026 05:28 PM,01-Jul-2026 12:00 PM,techsummary_2143339.pdf (403.53 KB),Finance,Admitted,Rajesh Kumar Yadav,02-Jul-2026 03:12 PM,,BOQ Comparative Chart,EE,Internal,,Rajesh Kumar Yadav,02-Jul-2026 03:40 PM,finsummary_2143339.pdf (102.13 KB),Technical,Admitted,Rajesh Kumar Yadav,25-Jun-2026 05:25 PM,,AOC,1.0,Fee/PreQual/Technical,.pdf,Tender doc,1.0,SBI Bank,"2,354",Nil,Nil,No,"43,840",Yes,percentage,2.0%,Nil,Nil,08-May-2026 12:00 PM,08-Jun-2026 12:30 PM,08-May-2026 12:00 PM,08-Jun-2026 12:00 PM,NA ,NA ,08-May-2026 12:00 PM,08-Jun-2026 12:00 PM,01-Jul-2026 12:00 PM,Gram Barani ( Sapeta ) Block Sevapuri Krishna Murari Singh ke Bagiche se Dakshin Taraf Maniyaripur se Hasana Marg se Shyam Kishor ke Ghar tak jal Nikasi Awam Sadak Nirman karya.,Gram Barani ( Sapeta ) Block Sevapuri Krishna Murari Singh ke Bagiche se Dakshin Taraf Maniyaripur se Hasana Marg se Shyam Kishor ke Ghar tak jal Nikasi Awam Sadak Nirman karya.,Please refer Tender documents. ,NA ,"21,92,000",Civil Works,NA ,Tender,90.0,90.0,EE RED VARANASI,221002.0,NA ,NA ,NA ,VIKAS BHAWAN VARANASI,No ,No,EE,VIKAS BHAWAN VARANASI,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE VARANASI,08 DATE 02-04-2026,2026_REDUP_1146167_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
2,6164680,SHIV CONSTRUCTION,03-Jun-2026 02:10 PM,Accepted-AOC,L1,23-Jul-2026 06:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,6178315,VIKAS CONSTRCTION,08-Jun-2026 10:47 AM,Rejected-Technical,As per clauses 3.1 (c) of ITB,25-Jun-2026 05:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
