Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1165803_1,14/MLA/JASRANA/26-27,"CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO NEKSE LAL JI SAMADHI AT VILL. -NARAICH, BLOCK- HATHBANDH DISTT. FIROZABAD.",1.0,6245788.0,M/s Maa Builders,INR,"215,984.04",1,6245788,M/s Maa Builders,10-Jul-2026 09:34 AM,Accepted-AOC,OK,20-Jul-2026 05:30 PM,20-Jul-2026,"INR 215,984.04",180.0,Pramod Kumar,20-Jul-2026 05:30 PM,14MLAF_0001.pdf (921.00 KB),EXECUTIVE ENGINEER,Internal,,Pramod Kumar,20-Jul-2026 05:29 PM,finsummary_2186505.pdf (921.26 KB),Technical,2 out of 3 is qualified.,Sanjai Gangwar,17-Jul-2026 03:34 PM,technical_2186505.pdf,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,17-Jul-2026 04:07 PM,17-Jul-2026 04:10 PM,techsummary_2186505.pdf (337.61 KB),Finance,Rate of M/s Maa Builders is accepted.,Sanjai Gangwar,20-Jul-2026 04:22 PM,finance_2186505.pdf,BOQ Comparative Chart,AOC,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,14/MLA/JASRANA/26-27,2026_SCIDC_1165803_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,826.0,UPSCIDCO,FIROZABAD,No,02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,17-Jul-2026 04:10 PM,"CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO NEKSE LAL JI SAMADHI AT VILL. -NARAICH, BLOCK- HATHBANDH DISTT. FIROZABAD.","CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO NEKSE LAL JI SAMADHI AT VILL. -NARAICH, BLOCK- HATHBANDH DISTT. FIROZABAD.",Please refer Tender documents. ,NA ,"2,16,000",Civil Works,NA ,Tender,180.0,180.0,FIROZABAD,283203.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"4,000",No,fixed,,UPSCIDCO,FIROZABAD,1.0,Fee/PreQual/Technical,.pdf,NIT,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",AOC
,,,,,,,,,2,6246139,M/s RAM KISHOR RATHOR,10-Jul-2026 11:03 AM,Rejected-AOC,OK,20-Jul-2026 05:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,3,6246213,OM CONSTRUCTION AND SUPPLIERS,10-Jul-2026 11:32 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD are not submitted by bidder.,17-Jul-2026 03:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
