EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"50,000",No,fixed,,Nil,Nil,"2,500",Nil,Nil,No,Construction of road at block kaundhiyara gram Belsara Prathmic school in fron of Dandi Basti to Guddu Bharti house,Construction of road at block kaundhiyara gram Belsara Prathmic school in fron of Dandi Basti to Guddu Bharti house,Please refer Tender documents. ,NA ,"24,92,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 179 date 29-04-2026,2026_REDUP_1154345_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,pdf,26-May-2026 06:35 PM,02-Jun-2026 03:00 PM,26-May-2026 06:35 PM,02-Jun-2026 02:00 PM,NA ,NA ,26-May-2026 06:35 PM,02-Jun-2026 02:00 PM,30-Jun-2026 01:00 PM,1.0,SBI Bank,eeredallahabad,eeredallahabad,AOC,Finance,d,Devi Prasad Mishra,01-Jul-2026 05:20 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,27-Jun-2026 01:57 PM,30-Jun-2026 01:00 PM,techsummary_2162361.pdf (358.50 KB),Technical,d,Devi Prasad Mishra,02-Jun-2026 03:57 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,07-Jul-2026 02:51 PM,finsummary_2162361.pdf (537.62 KB),08-Jul-2026,"INR 2,488,306.69",90.0,Satyaprakash Mishra,08-Jul-2026 03:57 PM,belsara.pdf (502.00 KB),AWARD OF CONTRACT,1,6152598,A.K.CONSTRUCTION,30-May-2026 08:06 PM,Accepted-AOC,accepted,08-Jul-2026 03:57 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1154345_1,Notice No. 179 date 29-04-2026,Construction of road at block kaundhiyara gram Belsara Prathmic school in fron of Dandi Basti to Guddu Bharti house,1.0,6152598.0,A.K.CONSTRUCTION,INR,"2,488,306.69",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,xls,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6159520,K V M INDUSTRIES PRIVATE LIMITED,02-Jun-2026 06:34 AM,Rejected-Finance,Higher,07-Jul-2026 02:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6161354,UMESH CHANDRA MISHRA,02-Jun-2026 10:35 AM,Rejected-Finance,Higher,07-Jul-2026 02:51 PM,,,,,,,,,,AOC
