Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
17-Jul-2026,"INR 11,390,121.88",90.0,BHARAM PAL SINGH,17-Jul-2026 03:15 PM,jsk.pdf (10117.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1155182_5,YEA/GM(PROJECT)/2026/512 DT-27/05/2026,"Repairing and Resurfacing of Road from Gadana Village to Aloda Jagir Village Cut, YEA .WC-06",1.0,6191023.0,JAI SHRI KRISHNA CONTRACTOR AND SUPPLIER,INR,"11,390,121.88",1.0,6191023.0,JAI SHRI KRISHNA CONTRACTOR AND SUPPLIER,12-Jun-2026 04:52 PM,Accepted-AOC,L1,17-Jul-2026 03:15 PM,Technical,UNDER EVALUATION,BHARAM PAL SINGH,01-Jul-2026 04:43 PM,,Committee,Internal,Committee,BHARAM PAL SINGH,17-Jul-2026 03:13 PM,finsummary_2163985.pdf (10117.01 KB),Finance,UNDER EVALUATION,BHARAM PAL SINGH,17-Jul-2026 03:09 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,01-Jul-2026 04:51 PM,01-Jul-2026 04:55 PM,techsummary_2163985.pdf (744.63 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,"2,345",Nil,Nil,No,"Repairing and Resurfacing of Road from Gadana Village to Aloda Jagir Village Cut, YEA .WC-06","Repairing and Resurfacing of Road from Gadana Village to Aloda Jagir Village Cut, YEA .WC-06",Please refer Tender documents. ,NA ,"1,16,34,445",Civil Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"E- TENDER CELL ,2ND FLOOR , YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/512 DT-27/05/2026,2026_YEIDA_1155182_5,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,32,700",No,fixed,,Nil,Nil,02-Jun-2026 06:55 PM,15-Jun-2026 11:00 AM,02-Jun-2026 06:55 PM,12-Jun-2026 05:00 PM,NA ,NA ,02-Jun-2026 06:55 PM,12-Jun-2026 05:00 PM,01-Jul-2026 04:55 PM,AOC
,,,,,,,,,,,,,,,,2.0,6190864.0,M/S RUDRAKSHA ENGINEERS AND CONTRACTOR PVT LTD,12-Jun-2026 03:01 PM,Rejected-Finance,L4,17-Jul-2026 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3.0,6190434.0,NAVDURGA BUILDCON Pvt. Ltd.,12-Jun-2026 03:07 PM,Rejected-Finance,L3,17-Jul-2026 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4.0,6190832.0,PARAS CONSTRUCTION,12-Jun-2026 03:41 PM,Rejected-Finance,L2,17-Jul-2026 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
