Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,213/SE/RED/02-06-2026,2026_REDUP_1159839_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Vikaskhand Akola se karara akvai road se Nagla Mera Tak sadak Nirman karya,Vikaskhand Akola se karara akvai road se Nagla Mera Tak sadak Nirman karya,Pls refer tender documents ,NA ,"61,28,000",Civil Works - Roads,NA ,Tender,90.0,120.0,AGRA,282002.0,NA ,NA ,NA ,Agra,No ,No,"2,354",Nil,Nil,No,1.0,Date,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical,"1,24,000",No,fixed,,Nil,Nil,12-Jun-2026 10:00 AM,06-Jul-2026 02:30 PM,12-Jun-2026 10:00 AM,06-Jul-2026 12:00 PM,NA ,NA ,12-Jun-2026 10:00 AM,06-Jul-2026 12:00 PM,10-Jul-2026 05:00 PM,SE RED Agra,Shashtripuram AGra,AOC,SE RED,Internal,,Dinesh Singh,10-Jul-2026 04:14 PM,10-Jul-2026 05:00 PM,techsummary_2173622.pdf (103.44 KB),Finance,Financial,Dinesh Singh,10-Jul-2026 06:13 PM,,BOQ Comparative Chart,SE RED,Internal,,Dinesh Singh,13-Jul-2026 03:52 PM,finsummary_2173622.pdf (60.74 KB),Technical,Technical,Dinesh Singh,10-Jul-2026 04:05 PM,,1,6205234,M/S LAVANAYA CONSTRUCTION,19-Jun-2026 12:59 PM,Rejected-Finance,L3,13-Jul-2026 03:52 PM,1.0,6192760.0,M/S SUNIL CONSTRUCTION COMPANY,INR,"6,121,805.93",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE,2026_REDUP_1159839_6,213/SE/RED/02-06-2026,Vikaskhand Akola se karara akvai road se Nagla Mera Tak sadak Nirman karya,22-Jul-2026,"INR 6,121,805.93",120.0,Dinesh Singh,31-Jul-2026 03:15 PM,Akhwai_Road.pdf (245.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6192760,M/S SUNIL CONSTRUCTION COMPANY,14-Jun-2026 01:01 PM,Accepted-AOC,AOC,31-Jul-2026 03:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6206475,Uttam Ventures,19-Jun-2026 04:47 PM,Rejected-Finance,L2,13-Jul-2026 03:52 PM,,,,,,,,,,,,,,,,,AOC
