Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
27-Jun-2026 04:00 PM,05-Jul-2026 12:30 PM,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,NA ,NA ,27-Jun-2026 04:00 PM,05-Jul-2026 12:00 PM,08-Jul-2026 01:15 PM,"17,002",Yes,percentage,2.0%,Nil,Nil,EE RED GONDA,EE RED GONDA Vikas Bhawan Distt Gonda,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,NIT with T1,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,2026_REDUP_1164409_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,950.0,Nil,Nil,No,Gramsabha Turkauli me Gonard Trama Centre ke Samne 01 Adad 30 Mtr Pole par Highmast Light ke Sthapana Karya,Gramsabha Turkauli me Gonard Trama Centre ke Samne 01 Adad 30 Mtr Pole par Highmast Light ke Sthapana Karya,Gramsabha Turkauli me Gonard Trama Centre ke Samne 01 Adad 30 Mtr Pole par Highmast Light ke Sthapana Karya  ,NA ,"8,50,111",Civil Works,NA ,Tender,90.0,120.0,EE RED Gonda,271001.0,NA ,NA ,NA ,EE RED Gonda,No ,No,AOC,Finance,financial admitted,Jay Bahadur Singh,22-Jul-2026 08:51 PM,finance_2183404.pdf,BOQ Comparative Chart,EE RED GONDA,Internal,SRI J B SINGH EE SRI SIDDHARTHA VIKRAM SINGH A E SRI L K CHAKRAVARTI D A O,Jay Bahadur Singh,08-Jul-2026 12:59 PM,08-Jul-2026 01:15 PM,techsummary_2183404.pdf (314.04 KB),Technical,Summary,Jay Bahadur Singh,08-Jul-2026 12:52 PM,,J B SINGH,Internal,EERED DEO AERED,Jay Bahadur Singh,23-Jul-2026 08:29 AM,finsummary_2183404.pdf (316.09 KB),23-Jul-2026,"INR 849,686.34",120.0,Jay Bahadur Singh,23-Jul-2026 08:31 AM,summery.pdf (316.00 KB),AOC,1,6228063,CHAWLA ELECTRIC HOUSE,04-Jul-2026 01:26 PM,Accepted-AOC,AOC,23-Jul-2026 08:31 AM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE GONDA,2026_REDUP_1164409_8,679/EE/RED/ENIV/NIR/2026-27 Dt 06-06-2026,Gramsabha Turkauli me Gonard Trama Centre ke Samne 01 Adad 30 Mtr Pole par Highmast Light ke Sthapana Karya,1.0,6228063.0,CHAWLA ELECTRIC HOUSE,INR,"849,686.34",AOC
,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6232044,Dashmesh Construction,04-Jul-2026 06:11 PM,Rejected-Finance,L2,23-Jul-2026 08:29 AM,,,,,,,,,,AOC
