Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee, EMD and BOQ",1.0,RTGS - RTGS Payment,21-Jul-2026 06:20 PM,28-Jul-2026 02:00 PM,21-Jul-2026 06:20 PM,28-Jul-2026 01:00 PM,NA ,NA ,21-Jul-2026 06:20 PM,28-Jul-2026 01:00 PM,29-Jul-2026 02:45 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,404-1/E.E. BLY/E-Tender/BDN/2026-27 Dt. 14.07.2026,2026_SCIDC_1169172_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"Construction of Mid Day Meal Shed and Guard Room at Composite School, Aam Gaon, Block Jagat, Badaun","Construction of Mid Day Meal Shed and Guard Room at Composite School, Aam Gaon, Block Jagat, Badaun","Construction of Mid Day Meal Shed and Guard Room at Composite School, Aam Gaon, Block Jagat, Badaun ",NA ,"16,37,272",Civil Works - Buildings,"Const of Mid Day Meal Shed and Guard Room, Aamgaon ",Tender,90.0,180.0,Badaun,243601.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,"1,652",EE UPSCIDCO,BADAUN,No,"32,800",No,fixed,,EE UPSCIDCO,Badaun,Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",AOC,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Vinod Kumar Kardam,29-Jul-2026 02:40 PM,29-Jul-2026 02:45 PM,techsummary_2198824.pdf (288.39 KB),Finance,Financial Bid Opening Summary,Vinod Kumar Kardam,29-Jul-2026 04:05 PM,finance_2198824.pdf,BOQ Comparative Chart,Vinod Kumar Kardam,Internal,"Vinod Kumar Kardam, Bhaskar Mishra",Vinod Kumar Kardam,29-Jul-2026 04:27 PM,finsummary_2198824.pdf (114.09 KB),Technical,Technical Bid Opening Summary,Vinod Kumar Kardam,29-Jul-2026 02:35 PM,technical_2198824.pdf,1.0,6292352.0,M/S H.L CONTRACTOR,INR,"1,635,962.18",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1169172_2,404-1/E.E. BLY/E-Tender/BDN/2026-27 Dt. 14.07.2026,"Construction of Mid Day Meal Shed and Guard Room at Composite School, Aam Gaon, Block Jagat, Badaun",1,6290966,M/s Bagesh And Sons,26-Jul-2026 11:15 PM,Rejected-AOC,IInd Lowest Rate,30-Jul-2026 03:54 PM,29-Jul-2026,"INR 1,635,962.18",180.0,Vinod Kumar Kardam,30-Jul-2026 03:54 PM,LOI1.pdf (157.00 KB),Total Contract Value Rs. 1635962.18,AOC
2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6292352,M/S H.L CONTRACTOR,28-Jul-2026 01:13 AM,Accepted-AOC,Ist Lowest Rate,30-Jul-2026 03:54 PM,,,,,,,,AOC
