Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"1,652",UPSCIDCO,FIROZABAD,No,"CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO RAMVEER SINGH JI KHET AT VILL. -MUSTAFABAD, BLOCK- EKA DISTT. FIROZABAD.","CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO RAMVEER SINGH JI KHET AT VILL. -MUSTAFABAD, BLOCK- EKA DISTT. FIROZABAD.",Please refer Tender documents. ,NA ,"11,00,000",Civil Works,NA ,Tender,180.0,180.0,FIROZABAD,283203.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,1.0,Fee/PreQual/Technical,.pdf,NIT,"22,000",No,fixed,,UPSCIDCO,FIROZABAD,1.0,RTGS - RTGS Payment,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 03:00 PM,10-Jul-2026 12:00 PM,17-Jul-2026 04:25 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,16/MLA/JASRANA/26-27,2026_SCIDC_1165828_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,Technical,2 out of 3 is qualified.,Sanjai Gangwar,17-Jul-2026 03:12 PM,technical_2186531.pdf,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,20-Jul-2026 06:04 PM,finsummary_2186531.pdf (923.32 KB),Finance,Rate of M/s Maa Builders is accepted.,Sanjai Gangwar,20-Jul-2026 04:11 PM,finance_2186531.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,17-Jul-2026 04:21 PM,17-Jul-2026 04:25 PM,techsummary_2186531.pdf (492.11 KB),20-Jul-2026,"INR 1,099,492.8",180.0,Pramod Kumar,20-Jul-2026 06:05 PM,16MLAFIROZABAD_0001.pdf (923.00 KB),1,6245782,M/s Maa Builders,10-Jul-2026 09:31 AM,Accepted-AOC,OK,20-Jul-2026 06:05 PM,1.0,6245782.0,M/s Maa Builders,INR,"1,099,492.8",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1165828_1,16/MLA/JASRANA/26-27,"CONSTRUCTION OF INTERLOCKING ROAD FROM DABUR ROAD TO RAMVEER SINGH JI KHET AT VILL. -MUSTAFABAD, BLOCK- EKA DISTT. FIROZABAD.",AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6245491,M/s RAM KISHOR RATHOR,10-Jul-2026 12:28 AM,Rejected-AOC,OK,20-Jul-2026 06:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6246192,OM CONSTRUCTION AND SUPPLIERS,10-Jul-2026 11:21 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD are not submitted by bidder.,17-Jul-2026 03:12 PM,,,,,,,,,,AOC
