Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Technical,final,RAJNEESH KUMAR,27-Jun-2026 05:58 PM,,17-Jul-2026,"INR 908,396",90.0,Chaman Srivastava,17-Jul-2026 05:12 PM,wardno33baharorchagate.pdf (421.00 KB),FINAL,Rajneesh Kumar,Internal,EE AE DAO,RAJNEESH KUMAR,27-Jun-2026 06:00 PM,30-Jun-2026 12:30 PM,techsummary_2150959.pdf (284.41 KB),1,6174793,BALAJI CONSTRUCTION,07-Jun-2026 11:15 AM,Accepted-AOC,Y,17-Jul-2026 05:12 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1148834_24,85/RED/Tender/2025-26 Dated-08.04.2026,Ward no 33 bahar orcha gate ditiye main Devlal chaube maidan ke pass sarbjanik karikaram hetu samudayik Hall ka nirman karya,1.0,6174793.0,BALAJI CONSTRUCTION,INR,"908,396",Rajneesh Kumar,Internal,EE AE DAO,Chaman Srivastava,17-Jul-2026 05:11 PM,finsummary_2150959.pdf (420.92 KB),Finance,FINAL,Chaman Srivastava,17-Jul-2026 05:08 PM,,BOQ Comparative Chart,AOC,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,85/RED/Tender/2025-26 Dated-08.04.2026,2026_REDUP_1148834_24,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Ward no 33 bahar orcha gate ditiye main Devlal chaube maidan ke pass sarbjanik karikaram hetu samudayik Hall ka nirman karya,Ward no 33 bahar orcha gate ditiye main Devlal chaube maidan ke pass sarbjanik karikaram hetu samudayik Hall ka nirman karya,Please refer Tender documents. ,NA ,"9,14,000",Civil Works,NA ,Tender,90.0,90.0,Ward no 33 bahar orcha gate ditiye main Devlal cha,284003.0,NA ,NA ,NA ,EE RED Jhansi,No ,No,"19,000",Yes,fixed,,Nil,Nil,16-May-2026 09:00 AM,08-Jun-2026 03:30 PM,16-May-2026 09:00 AM,08-Jun-2026 12:00 PM,NA ,NA ,16-May-2026 09:00 AM,08-Jun-2026 12:00 PM,30-Jun-2026 12:30 PM,EE RED Jhansi,EE RED Jhansi,1,Fee/PreQual/Technical,.pdf,sbd,1.0,date extand,Date,,AOC
,,,,,,,,,,,,,,,,,,,2,6174878,LUCKY ENTERPRISES,07-Jun-2026 10:59 AM,Rejected-Finance,N,17-Jul-2026 05:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,AOC
