Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 2 MLD Daraganj sewage pumping station, Prayagraj","Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 2 MLD Daraganj sewage pumping station, Prayagraj",as per tender document  ,NA ,,Miscellaneous Services,NA ,Tender,120.0,90.0,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,211007.0,NA ,NA ,NA ,office of EE. cont. Divi. (E/M)UPJN (U) Prayagraj,No ,No,Executive Engineer,"Office of the Executive Engineer, Construction Division (E/M), U.P. Jal Nigam (Urban), Prayagraj",12-Jun-2026 06:30 PM,19-Jun-2026 04:10 PM,12-Jun-2026 06:30 PM,19-Jun-2026 03:00 PM,12-Jun-2026 06:30 PM ,19-Jun-2026 12:00 PM ,12-Jun-2026 06:30 PM,19-Jun-2026 03:00 PM,25-Jun-2026 02:20 PM,"11,190",No,fixed,,"Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,1.0,Fee/PreQual/Technical,.pdf,Technical Document,1,BG - Bank Guarantee,"1,180","Executive Engineer, Cont. Divi.E/M), UP Jal Nigam",Prayagraj,No,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",501 / NIVIDA / 34 dated 06-06-2026,2026_UPJNM_1160323_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Offline,No,No,No,AOC,Exeuctive Engineer,Internal,"Assistant Engineer (E/M), Assistant Engineer(Civil), Accountant and computer",Haseeb Akhter Siddiqui,01-Jul-2026 06:51 PM,finsummary_2174567.pdf (222.50 KB),Technical,Three bid admitted for technical bid opening of tender,Haseeb Akhter Siddiqui,19-Jun-2026 04:42 PM,,Exeuctive Engineer,Internal,"Assistant Engineer (Civil),Assistant Engineer(E/M), Accountant and Computer",Haseeb Akhter Siddiqui,24-Jun-2026 01:13 PM,25-Jun-2026 02:20 PM,techsummary_2174567.pdf (729.48 KB),Finance,Three bid admitted for Financial bid opening of tender,SHIV PAL SINGH,25-Jun-2026 03:33 PM,,BOQ Comparative Chart,1,6200276,chaudhary engineering works,16-Jun-2026 05:12 PM,Rejected-AOC,L3,03-Jul-2026 05:31 PM,1.0,6204451.0,SHABNAM ENTERPRISES,INR,"542,375","U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, Yantrik Circle, Allahabad||PM, Ganga Pollution Control Unit (II) E-M, Alld",2026_UPJNM_1160323_1,501 / NIVIDA / 34 dated 06-06-2026,"Operation of Electrical and Mechanical equipment including removal and disposal of chocking materials garbage etc. at 2 MLD Daraganj sewage pumping station, Prayagraj",03-Jul-2026,"INR 542,375",90.0,Haseeb Akhter Siddiqui,03-Jul-2026 05:31 PM,OrderDar.pdf (483.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6204451,SHABNAM ENTERPRISES,18-Jun-2026 01:43 PM,Accepted-AOC,L1,03-Jul-2026 05:31 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6204174,SHIFA ENTERPRISES,18-Jun-2026 11:48 AM,Rejected-AOC,L2,03-Jul-2026 05:31 PM,,,,,,,,,,,,,,,,,AOC
