S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1,6175049,GALAXY DEVELOPERS,06-Jun-2026 03:20 PM,Accepted-AOC,L1 BIDDER,27-Jul-2026 02:33 PM,1.0,6175049.0,GALAXY DEVELOPERS,INR,"1,353,766",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,2026_REDUP_1156617_4,27/MLA/RED/2026-27/dt-04-04-26,Ward no 9 tikaram colony kankarkheda mein Manoj Kumar ke makan se Ramtirath ke makan tak interlocking tile or nali nirman karya,27-Jul-2026,"INR 1,353,766",90.0,SHUBHAM PARLE,27-Jul-2026 02:33 PM,TIKA1.pdf (1046.00 KB),EE RED MEERUT DIVISION,Internal,01-EE RED MEERUT DIVISION 02-AE RED MEERUT DIVISION 03-DAO RED MEERUT DIVISION,SHUBHAM PARLE,23-Jun-2026 12:34 PM,23-Jun-2026 01:35 PM,techsummary_2167222.pdf (393.62 KB),Finance,financial bid open,SHUBHAM PARLE,25-Jul-2026 03:05 PM,,BOQ Comparative Chart,EE RED MEERUT DIVISION,Internal,,SHUBHAM PARLE,27-Jul-2026 02:18 PM,finsummary_2167222.pdf (1046.20 KB),Technical,Technical bid open,SHUBHAM PARLE,10-Jun-2026 03:32 PM,technical_2167222.pdf,AOC,1.0,SBI Bank,03-Jun-2026 10:00 AM,10-Jun-2026 12:30 PM,03-Jun-2026 10:00 AM,09-Jun-2026 12:00 PM,NA ,NA ,03-Jun-2026 10:00 AM,09-Jun-2026 12:00 PM,23-Jun-2026 01:35 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,27/MLA/RED/2026-27/dt-04-04-26,2026_REDUP_1156617_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,document,EE RED MEERUT,2nd Floor Vikas Bhawan Building Collectorate Meerut,"23,000",No,fixed,,Nil,Nil,856.0,Nil,Nil,No,Ward no 9 tikaram colony kankarkheda mein Manoj Kumar ke makan se Ramtirath ke makan tak interlocking tile or nali nirman karya,Ward no 9 tikaram colony kankarkheda mein Manoj Kumar ke makan se Ramtirath ke makan tak interlocking tile or nali nirman karya,Please refer Tender documents. ,NA ,"11,48,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Meerut,250002.0,NA ,NA ,NA ,EE RED MEERUT DIVISION,No ,No,AOC
2,6175197,pranjla construction,06-Jun-2026 04:00 PM,Rejected-Finance,HIGH RATE,27-Jul-2026 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
