Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Technical,Bid Opening Summary,Umesh Kumar,18-Jun-2026 04:06 PM,technical_2164613.pdf,30-Jun-2026,"INR 130,926.96",90.0,Umesh Kumar,07-Jul-2026 02:47 PM,11.pdf (614.00 KB),AOC,Umesh kumar,Internal,Neeraj Kumar Tyagi and Umesh kumar,Umesh Kumar,18-Jun-2026 04:55 PM,23-Jun-2026 09:00 AM,techsummary_2164613.pdf (52.66 KB),"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",2026_UPIDC_1155497_11,03/EE/Lower Mat/2026-27,Lot 11,1,6188592,Jagannath prasad,13-Jun-2026 12:48 PM,Rejected-Finance,L2,24-Jun-2026 10:18 AM,1.0,6193499.0,M/S JAY SHRI CONSTRUCTION,INR,"130,926.96",Finance,Bid Opening Summary,Umesh Kumar,24-Jun-2026 09:17 AM,finance_2164613.pdf,BOQ Comparative Chart,Umesh Kumar,Internal,,Umesh Kumar,24-Jun-2026 10:18 AM,finsummary_2164613.pdf (23.35 KB),AOC,589.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",03/EE/Lower Mat/2026-27,2026_UPIDC_1155497_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"4,000",No,fixed,,Nil,Nil,Lot 11,Supply and Fixing of Boundary Pillars For Demarcation of Land Assets of Jharotha Patta in Distt. Mathura Under LMBDGC Mathura,Please refer Tender documents. ,NA ,"1,81,000",Civil Works - Canal,NA ,Tender,90.0,90.0,"L.M.B.D.G.C., Mathura",281001.0,NA ,NA ,NA ,"L.M.B.D.G.C., Mathura",No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,09-Jun-2026 09:00 AM,15-Jun-2026 12:00 PM,09-Jun-2026 09:00 AM,15-Jun-2026 11:00 AM,NA ,NA ,09-Jun-2026 09:00 AM,15-Jun-2026 11:00 AM,23-Jun-2026 09:00 AM,Executive Engineer,"L.M.B.D.G.C., Mathura",AOC
,,,,,,,,,,,,,,,,,,,,,,,2,6193736,M/S Harish Kumar Contractor,14-Jun-2026 02:57 PM,Rejected-Finance,L4,24-Jun-2026 10:18 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,6193499,M/S JAY SHRI CONSTRUCTION,15-Jun-2026 05:13 AM,Accepted-AOC,L1,07-Jul-2026 02:47 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,6192734,SHIV OM CONTRACTOR,13-Jun-2026 05:58 PM,Rejected-Technical,As par Report,18-Jun-2026 04:55 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,5,6192759,UDAY RAM,13-Jun-2026 05:53 PM,Rejected-Finance,L3,24-Jun-2026 10:18 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
