Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
28-Jul-2026,"INR 9,749,522.65",180.0,UDAY SHANKAR,28-Jul-2026 12:50 PM,MAWANAROADBUXAR.pdf (841.00 KB),galaxy develpoers,1.0,6121150.0,GALAXY DEVELOPERS,INR,"9,749,522.65",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,2026_REDUP_1147478_8,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,Mavana Road sthit baksar stand se gram amheda talab ke kinare Tak dense dwara sadak Nirman,1,6121150,GALAXY DEVELOPERS,16-May-2026 07:33 PM,Accepted-AOC,l1 bidder,28-Jul-2026 12:51 PM,Finance,financial bid open,UDAY SHANKAR,08-Jun-2026 02:32 PM,,BOQ Comparative Chart,SE RED MEERUT,Internal,SE RED MEERUT EE RED MEERUT EE RED HAPUR DAO RED MEERUT,UDAY SHANKAR,03-Jun-2026 09:45 AM,08-Jun-2026 12:30 PM,techsummary_2148733.pdf (244.19 KB),Technical,tech bid open,UDAY SHANKAR,21-May-2026 01:43 PM,technical_2148733.pdf,EE RED MEERUT DIVISION,Internal,,UDAY SHANKAR,28-Jul-2026 12:44 PM,finsummary_2148733.pdf (841.17 KB),AOC,"1,66,000",No,fixed,,Nil,Nil,"2,714",Nil,Nil,No,14-May-2026 11:00 AM,21-May-2026 12:30 PM,14-May-2026 11:00 AM,20-May-2026 04:00 PM,NA ,NA ,14-May-2026 11:00 AM,20-May-2026 04:00 PM,08-Jun-2026 12:30 PM,SE red meerut,suraj kund road meerut,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BAGHPAT,17 / SE / RED/ Tavrit/ Tender / 2026-27 / dt.- 04-04-2026,2026_REDUP_1147478_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,documents,Mavana Road sthit baksar stand se gram amheda talab ke kinare Tak dense dwara sadak Nirman,Mavana Road sthit baksar stand se gram amheda talab ke kinare Tak dense dwara sadak Nirman,Please refer Tender documents. ,NA ,"82,76,000",Civil Works,NA ,Tender,90.0,180.0,MEERUT,250002.0,SE office ,suraj kund road meerut ,15-May-2026 12:00 PM ,EE RED MEERUT,No ,No,AOC
,,,,,,,,,,,,,,,,2,6127515,jitendra kumar contractor and suppliers,19-May-2026 12:56 PM,Rejected-Finance,high rate,28-Jul-2026 12:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,AOC
