Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Committee,Internal,Committee,RAJENDRA SINGH BHATI,09-Jun-2026 06:32 PM,09-Jun-2026 06:35 PM,techsummary_2120150.pdf (564.59 KB),Technical,under,RAJENDRA SINGH BHATI,09-Jun-2026 06:24 PM,,13-Jul-2026,"INR 3,561,284.05",720.0,RAJENDRA SINGH BHATI,13-Jul-2026 06:13 PM,488_20.pdf (1041.00 KB),AOC,1.0,6051682.0,AS NURSERY,20-Apr-2026 11:10 PM,Accepted-AOC,L1,13-Jul-2026 06:13 PM,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1134071_20,YEA/GM(PROJECT)/2026/488 DT-01/04/2026,Supply and stacking of khal choker an chilka for chanchali gaushala ( 2025-26) yea WC-06,1.0,6051682.0,AS NURSERY,INR,"3,561,284.05",Committee,Internal,Committee,RAJENDRA SINGH BHATI,13-Jul-2026 06:10 PM,finsummary_2120150.pdf (1041.38 KB),Finance,UNDER,RAJENDRA SINGH BHATI,13-Jul-2026 06:05 PM,,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","71,400",No,fixed,,Nil,Nil,1.0,SBI Bank,10-Apr-2026 06:55 PM,23-Apr-2026 11:00 AM,10-Apr-2026 06:55 PM,21-Apr-2026 05:00 PM,NA ,NA ,10-Apr-2026 06:55 PM,21-Apr-2026 05:00 PM,09-Jun-2026 06:35 PM,947.0,Nil,Nil,No,Supply and stacking of khal choker an chilka for chanchali gaushala ( 2025-26) yea WC-06,Supply and stacking of khal choker an chilka for chanchali gaushala ( 2025-26) yea WC-06,Please refer Tender documents. ,NA ,"35,66,634",Civil Works,NA ,Tender,90.0,720.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/488 DT-01/04/2026,2026_YEIDA_1134071_20,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,AOC
,,,,,,,,,,,,,,,,,,,2.0,6058301.0,MAHAVEER CONSTRUCTION COMPANY,21-Apr-2026 12:24 AM,Rejected-Finance,L3,13-Jul-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,6049352.0,M/S GREEN GARDEN NURSERY,21-Apr-2026 12:03 AM,Rejected-Technical,DISQUALIFIED,09-Jun-2026 06:32 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4.0,6058357.0,M/s Veer Construction Company,21-Apr-2026 12:06 AM,Rejected-Finance,L2,13-Jul-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
