S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,SBI Bank,28-May-2026 10:00 AM,02-Jun-2026 03:00 PM,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,28-May-2026 10:00 AM ,02-Jun-2026 01:00 PM ,28-May-2026 10:00 AM,02-Jun-2026 01:00 PM,04-Jun-2026 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",01/EE/2026-27,2026_UPIDC_1152642_10,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,854.0,Nil,Nil,No,EE,Office EE Saryu Drainage Division-2 Siddharthnagar,"1,66,000",No,fixed,,Nil,Nil,CLEARANCE OF TARAINA DRAIN FROM KM. 0.000 TO KM. 5.100,CLEARANCE OF TARAINA DRAIN FROM KM. 0.000 TO KM. 5.100,Please refer Tender documents. ,NA ,"16,60,000",Civil Works,NA ,Tender,90.0,30.0,Gorakhpur,273402.0,NA ,NA ,NA ,Office EE Saryu Drainage Division-2 Siddharthnagar,No ,No,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,Finance,ETF10,DINESH KUMAR TRIPATHI,16-Jun-2026 11:19 AM,finance_2160424.pdf,BOQ Comparative Chart,Dinesh Kumar Tripathi,Internal,Brinder Paswan,DINESH KUMAR TRIPATHI,16-Jun-2026 11:37 AM,finsummary_2160424.pdf (280.25 KB),1.0,6158269.0,M/S ANIL KUMAR BARNWAL THEKEDAR,INR,"678,178.4","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",2026_UPIDC_1152642_10,01/EE/2026-27,CLEARANCE OF TARAINA DRAIN FROM KM. 0.000 TO KM. 5.100,1,6160498,KALAYANI CONSTRUTION,02-Jun-2026 11:42 AM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:37 AM,Dinesh Kumar Tripathi,Internal,Birender Paswan,DINESH KUMAR TRIPATHI,04-Jun-2026 04:56 PM,04-Jun-2026 05:00 PM,techsummary_2160424.pdf (510.27 KB),14-Jul-2026,"INR 678,178.4",30.0,DINESH KUMAR TRIPATHI,14-Jul-2026 11:02 AM,ETF10.pdf (280.00 KB),AOC,Technical,BidSummary10,DINESH KUMAR TRIPATHI,04-Jun-2026 04:50 PM,technical_2160424.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,6158269,M/S ANIL KUMAR BARNWAL THEKEDAR,02-Jun-2026 11:56 AM,Accepted-AOC,Due to lowest Rate,14-Jul-2026 11:03 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6160919,M/S ARYA ENTERPRISES,02-Jun-2026 12:36 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,6156806,M S DHERENDRA KUMAR PANDEY,02-Jun-2026 12:36 PM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,6159370,M/S SHYAM ASSOCIATE,02-Jun-2026 11:28 AM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,6160185,MS VIJAYENDRA SINGH,02-Jun-2026 06:48 AM,Rejected-Finance,Due to Higher Rate,16-Jun-2026 11:37 AM,,,,,,,,,,,,,,,,,,,,AOC
