EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"25,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Cover Type Description,02-Jul-2026 09:00 AM,07-Jul-2026 03:00 PM,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,NA ,NA ,02-Jul-2026 09:00 AM,07-Jul-2026 12:00 PM,17-Jul-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,563/RED KUSHINAGAR,2026_REDUP_1165263_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EE KUSHINAGAR,EE KUSHINAGAR,752.0,Nil,Nil,No,Gramsabha Benduar Tola Bhadkulahi mein Dashrath ke ghar se Kodai ke ghar ki taraf C.C. Road ka nirmaan karya.,Gramsabha Benduar Tola Bhadkulahi mein Dashrath ke ghar se Kodai ke ghar ki taraf C.C. Road ka nirmaan karya.,Please refer Tender documents. ,NA ,"12,31,000",Civil Works,NA ,Tender,90.0,NA ,WORK,274403.0,NA ,NA ,NA ,EE KUSHINAGAR,No ,No,AOC,1.0,6232679.0,M/S NEW KHUSHI SOLAR SHOP,INR,100.0,Finance,Bid Opening Summary,Praveen Kumar,17-Jul-2026 04:55 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 05:11 PM,finsummary_2185657.pdf (85.78 KB),Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1165263_12,563/RED KUSHINAGAR,Gramsabha Benduar Tola Bhadkulahi mein Dashrath ke ghar se Kodai ke ghar ki taraf C.C. Road ka nirmaan karya.,1,6232720,M/S A P S CONSTRUCTION COMPANY,05-Jul-2026 01:11 PM,Rejected-Finance,L2,17-Jul-2026 05:11 PM,18-Jul-2026,INR 100,90.0,GIRISH KUMAR,18-Jul-2026 11:58 AM,12.pdf (86.00 KB),Technical,Bid Opening Summary,GIRISH KUMAR,16-Jul-2026 11:04 AM,,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,17-Jul-2026 12:04 PM,17-Jul-2026 03:00 PM,techsummary_2185657.pdf (155.97 KB),AOC
,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6232679,M/S NEW KHUSHI SOLAR SHOP,05-Jul-2026 02:59 PM,Accepted-AOC,L1,18-Jul-2026 11:58 AM,,,,,,,,,,,,,,,,,,,AOC
