EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"72,000",Yes,fixed,,Nil,Nil,SE RED Circle Jhansi,SE RED Circle Jhansi,01-Jun-2026 09:00 AM,12-Jun-2026 03:30 PM,01-Jun-2026 09:00 AM,12-Jun-2026 12:00 PM,NA ,NA ,01-Jun-2026 09:00 AM,12-Jun-2026 12:00 PM,08-Jul-2026 12:30 PM,Block Babina ke Gram Babina Grameen mai Rai Sahab ki chakki se gounchi kheda tak sadak nirman,Block Babina ke Gram Babina Grameen mai Rai Sahab ki chakki se gounchi kheda tak sadak nirman,Please refer Tender documents. ,NA ,"35,56,000",Civil Works,NA ,Tender,90.0,180.0,Block Babina ke Gram Babina Grameen mai Rai Sahab,284003.0,NA ,NA ,NA ,SE RED Circle Jhansi,No ,No,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,33/SE/RED/Tender/Jhansi/26-27 Date 13-04-2026,2026_REDUP_1155905_10,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,sbd,1.0,SBI Bank,AOC,Finance,FINAL,RAJNEESH KUMAR,29-Jul-2026 10:59 AM,,BOQ Comparative Chart,Rajneesh Kumar,Internal,SE JHANSI EE JHANSI EE JALAUN DAO JHANSI,RAJNEESH KUMAR,29-Jul-2026 11:02 AM,finsummary_2165543.pdf (290.76 KB),1.0,6174713.0,ANIL KUMAR PATERIYA,INR,"3,545,158.23",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,2026_REDUP_1155905_10,33/SE/RED/Tender/Jhansi/26-27 Date 13-04-2026,Block Babina ke Gram Babina Grameen mai Rai Sahab ki chakki se gounchi kheda tak sadak nirman,1,6174713,ANIL KUMAR PATERIYA,09-Jun-2026 02:06 PM,Accepted-AOC,Y,29-Jul-2026 11:04 AM,29-Jul-2026,"INR 3,545,158.23",180.0,RAJNEESH KUMAR,29-Jul-2026 11:04 AM,babinaraisahab.pdf (291.00 KB),FINAL,Technical,final,RAJNEESH KUMAR,01-Jul-2026 04:14 PM,,Rajneesh Kumar,Internal,SE Jhansi EE Jhansi EE Jalaun DAO Jhansi,RAJNEESH KUMAR,01-Jul-2026 04:17 PM,08-Jul-2026 12:30 PM,techsummary_2165543.pdf (329.72 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6181921,Shivansh Enterprises,09-Jun-2026 03:20 PM,Rejected-Finance,N,29-Jul-2026 11:02 AM,,,,,,,,,,,,,,,,,,,,AOC
