EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"74,000",No,fixed,,Nil,Nil,"2,336",Nil,Nil,No,22-May-2026 09:00 AM,29-May-2026 03:00 PM,22-May-2026 09:00 AM,29-May-2026 12:00 PM,NA ,NA ,22-May-2026 09:00 AM,29-May-2026 12:00 PM,01-Jun-2026 06:00 PM,EE RED KUSHINAGAR,EE RED KUSHINAGAR,Vikas Khand Vishunpura mein Pakdiyar Nawagawan mein Surendra ke ghar se Nahar ki patri hote hue Naugawan Pul tak sampark marg ka nirman karya.,Vikas Khand Vishunpura mein Pakdiyar Nawagawan mein Surendra ke ghar se Nahar ki patri hote hue Naugawan Pul tak sampark marg ka nirman karya.,Please refer Tender documents. ,NA ,"36,85,000",Civil Works,NA ,Tender,90.0,90.0,WORK,274403.0,NA ,NA ,NA ,EE RED KUSHINAGAR,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2742/EE TENDER/KUSHINAGAR,2026_REDUP_1150065_22,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,Bid Opening Summary,Praveen Kumar,05-Jun-2026 02:11 PM,,BOQ Comparative Chart,EE RED KUSHINAGAR,Internal,,GIRISH KUMAR,10-Jun-2026 09:34 PM,finsummary_2153513.pdf (303.98 KB),1.0,6147593.0,PRASHANSHA CONSTRUCTION CO.,INR,100.0,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,2026_REDUP_1150065_22,2742/EE TENDER/KUSHINAGAR,Vikas Khand Vishunpura mein Pakdiyar Nawagawan mein Surendra ke ghar se Nahar ki patri hote hue Naugawan Pul tak sampark marg ka nirman karya.,1,6148472,M/s Bindu Devi,28-May-2026 11:59 AM,Rejected-Finance,L2,10-Jun-2026 09:34 PM,18-Jul-2026,INR 100,90.0,GIRISH KUMAR,18-Jul-2026 11:40 AM,24.pdf (141.00 KB),Technical,Bid Opening Summary,Praveen Kumar,30-May-2026 08:48 AM,,EE RED KUSHINAGAR,Internal,,Virendra Kumar Pandey,01-Jun-2026 05:07 PM,01-Jun-2026 06:00 PM,techsummary_2153513.pdf (942.12 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6147593,PRASHANSHA CONSTRUCTION CO.,28-May-2026 06:19 AM,Accepted-AOC,L1,18-Jul-2026 11:40 AM,,,,,,,,,,,,,,,,,,,AOC
