Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,Fee/PreQual/Technical,.pdf,technical,SE RED BASTI,O/O SE RED BASTI,"2,714",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,22/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,2026_REDUP_1155677_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khand Parasrampur ke madnapur tower se sameep(Bagal) se nandnagar newada marg udaypur tak pitch road nirman karya,Vikas Khand Parasrampur ke madnapur tower se sameep(Bagal) se nandnagar newada marg udaypur tak pitch road nirman karya,AS PER SBD ,NA ,"83,61,000",Civil Works,NA ,Tender,90.0,270.0,WORKS,272001.0,NA ,NA ,NA ,O/O SE RED BASTI,No ,No,"1,67,000",No,fixed,,Nil,Nil,30-May-2026 05:00 PM,06-Jun-2026 03:30 PM,30-May-2026 05:00 PM,06-Jun-2026 12:00 PM,30-May-2026 05:00 PM ,06-Jun-2026 12:00 PM ,30-May-2026 05:00 PM,06-Jun-2026 12:00 PM,03-Jul-2026 12:00 PM,1.0,SBI Bank,AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE,2026_REDUP_1155677_12,22/RED/Tender/File No/Bond Clerk/2026-27Dt. 07.04.26,Vikas Khand Parasrampur ke madnapur tower se sameep(Bagal) se nandnagar newada marg udaypur tak pitch road nirman karya,1,6173015,ABHINAV ENTERPRISES,05-Jun-2026 11:50 PM,Accepted-AOC,a,30-Jul-2026 08:49 PM,1.0,6173015.0,ABHINAV ENTERPRISES,INR,"8,318,384.26",Finance,c,MuneshKumar Lodhi,03-Jul-2026 04:42 PM,,BOQ Comparative Chart,ER MUNESH KUMAR LODHI,Internal,se,MuneshKumar Lodhi,30-Jul-2026 08:48 PM,finsummary_2165064.pdf (405.25 KB),Er. Munesh Kumar Lodhi,Internal,se,MuneshKumar Lodhi,26-Jun-2026 01:18 PM,03-Jul-2026 12:00 PM,techsummary_2165064.pdf (115.46 KB),Technical,c,MuneshKumar Lodhi,06-Jun-2026 05:59 PM,,30-Jul-2026,"INR 8,318,384.26",270.0,MuneshKumar Lodhi,30-Jul-2026 08:49 PM,12.pdf (405.00 KB),a,AOC
2,Finance,.xls,finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,6173035,M/ S A P SHUKLA AND COMPANY,06-Jun-2026 08:45 AM,Rejected-Finance,r,30-Jul-2026 08:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
